t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
3.737373737373737459e+00,-2.141578912734985352e+00,5.517327308654785156e+00,5.500861406326293945e-01,2.553745746612548828e+00,-3.515303134918212891e-03,1.330723285675048828e+00
3.838383838383838231e+00,-2.126706838607788086e+00,5.479012966156005859e+00,5.462660789489746094e-01,2.536011457443237305e+00,-3.490891307592391968e-03,1.321482181549072266e+00
3.939393939393939448e+00,-2.082090616226196289e+00,5.364068508148193359e+00,5.348059535026550293e-01,2.482808351516723633e+00,-3.417655825614929199e-03,1.293758749961853027e+00
4.040404040404040664e+00,-2.007730245590209961e+00,5.172494411468505859e+00,5.157057642936706543e-01,2.394136667251586914e+00,-3.295596688985824585e-03,1.247553110122680664e+00
4.141414141414140992e+00,-1.903625726699829102e+00,4.904290676116943359e+00,4.889654219150543213e-01,2.269996404647827148e+00,-3.124713897705078125e-03,1.182865142822265625e+00
4.242424242424242209e+00,-1.769776940345764160e+00,4.559458255767822266e+00,4.545850455760955811e-01,2.110387086868286133e+00,-2.905007451772689819e-03,1.099695086479187012e+00
4.343434343434343425e+00,-1.606184244155883789e+00,4.137995243072509766e+00,4.125645756721496582e-01,1.915309190750122070e+00,-2.636477351188659668e-03,9.980425238609313965e-01
4.444444444444444642e+00,-1.412847042083740234e+00,3.639902830123901367e+00,3.629040122032165527e-01,1.684762597084045410e+00,-2.319123363122344017e-03,8.779076933860778809e-01
4.545454545454544970e+00,-1.189766168594360352e+00,3.065182209014892578e+00,3.056034445762634277e-01,1.418747782707214355e+00,-1.952946418896317482e-03,7.392908334732055664e-01
4.646464646464646187e+00,-9.369407892227172852e-01,2.413830518722534180e+00,2.406626790761947632e-01,1.117263674736022949e+00,-1.537945121526718140e-03,5.821914076805114746e-01
4.747474747474747403e+00,-6.543712019920349121e-01,1.685849547386169434e+00,1.680818200111389160e-01,7.803109884262084961e-01,-1.074120169505476952e-03,4.066097736358642578e-01
4.848484848484848619e+00,-3.420579135417938232e-01,8.812401890754699707e-01,8.786101639270782471e-02,4.078901410102844238e-01,-5.614723195321857929e-04,2.125461846590042114e-01
4.949494949494949836e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
5.050505050505050164e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.151515151515151381e+00,2.759075462818145752e-01,-8.625366091728210449e-01,-2.250550314784049988e-02,4.704988002777099609e-01,5.521763563156127930e-01,3.979447856545448303e-02
5.252525252525252597e+00,5.278231501579284668e-01,-1.650070190429687500e+00,-4.305401071906089783e-02,9.000846743583679199e-01,1.056337356567382812e+00,7.612856477499008179e-02
5.353535353535353813e+00,7.557467818260192871e-01,-2.362600326538085938e+00,-6.164550781250000000e-02,1.288757562637329102e+00,1.512483000755310059e+00,1.090022698044776917e-01
5.454545454545454142e+00,9.596783518791198730e-01,-3.000127553939819336e+00,-7.828000932931900024e-02,1.636517524719238281e+00,1.920613288879394531e+00,1.384155750274658203e-01
5.555555555555555358e+00,1.139618039131164551e+00,-3.562651157379150391e+00,-9.295751154422760010e-02,1.943364381790161133e+00,2.280728101730346680e+00,1.643684953451156616e-01
5.656565656565656575e+00,1.295565962791442871e+00,-4.050172328948974609e+00,-1.056780144572257996e-01,2.209298849105834961e+00,2.592828035354614258e+00,1.868610233068466187e-01
5.757575757575757791e+00,1.427521705627441406e+00,-4.462689876556396484e+00,-1.164415255188941956e-01,2.434319972991943359e+00,2.856912374496459961e+00,2.058931887149810791e-01
5.858585858585858119e+00,1.535485386848449707e+00,-4.800203800201416016e+00,-1.252480149269104004e-01,2.618427991867065430e+00,3.072981119155883789e+00,2.214649021625518799e-01
5.959595959595959336e+00,1.619457244873046875e+00,-5.062715053558349609e+00,-1.320975273847579956e-01,2.761623382568359375e+00,3.241035223007202148e+00,2.335762828588485718e-01
6.060606060606060552e+00,1.679437041282653809e+00,-5.250222682952880859e+00,-1.369900107383728027e-01,2.863905668258666992e+00,3.361073017120361328e+00,2.422272413969039917e-01
6.161616161616161769e+00,1.715425133705139160e+00,-5.362727642059326172e+00,-1.399255245923995972e-01,2.925274848937988281e+00,3.433095932006835938e+00,2.474178373813629150e-01
6.262626262626262097e+00,1.727421164512634277e+00,-5.400229930877685547e+00,-1.409040242433547974e-01,2.945731639862060547e+00,3.457103729248046875e+00,2.491480410099029541e-01
6.363636363636363313e+00,1.715425372123718262e+00,-5.362728118896484375e+00,-1.399255245923995972e-01,2.925275325775146484e+00,3.433096408843994141e+00,2.474178522825241089e-01
6.464646464646464530e+00,1.679437279701232910e+00,-5.250223159790039062e+00,-1.369900256395339966e-01,2.863905668258666992e+00,3.361073255538940430e+00,2.422272711992263794e-01
6.565656565656565746e+00,1.619457244873046875e+00,-5.062715053558349609e+00,-1.320975273847579956e-01,2.761623382568359375e+00,3.241035223007202148e+00,2.335762828588485718e-01
6.666666666666666963e+00,1.535485506057739258e+00,-4.800204277038574219e+00,-1.252480298280715942e-01,2.618427991867065430e+00,3.072981357574462891e+00,2.214649170637130737e-01
