t,J1,J2,J3,J4,J5,J6
5.050505050505050164e+00,-7.443003654479980469e-01,6.193670749664306641e+00,1.803325653076171875e+00,1.373632311820983887e+00,-1.820401549339294434e-01,1.633033514022827148e+00
5.151515151515151381e+00,-7.297219038009643555e-01,6.148096084594726562e+00,1.802136540412902832e+00,1.398492574691772461e+00,-1.528641730546951294e-01,1.635136127471923828e+00
5.252525252525252597e+00,-6.876527070999145508e-01,6.016580104827880859e+00,1.798704981803894043e+00,1.470232248306274414e+00,-6.867061555385589600e-02,1.641203880310058594e+00
5.353535353535353813e+00,-6.205918192863464355e-01,5.806935787200927734e+00,1.793234825134277344e+00,1.584589600563049316e+00,6.553889811038970947e-02,1.650876164436340332e+00
5.454545454545454142e+00,-5.310384631156921387e-01,5.526975631713867188e+00,1.785930037498474121e+00,1.737302899360656738e+00,2.447628378868103027e-01,1.663792490959167480e+00
5.555555555555555358e+00,-4.214918315410614014e-01,5.184513092041015625e+00,1.776994466781616211e+00,1.924110293388366699e+00,4.639995694160461426e-01,1.679592609405517578e+00
5.656565656565656575e+00,-2.944511175155639648e-01,4.787361145019531250e+00,1.766631841659545898e+00,2.140749931335449219e+00,7.182473540306091309e-01,1.697915792465209961e+00
5.757575757575757791e+00,-1.524153351783752441e-01,4.343331813812255859e+00,1.755046129226684570e+00,2.382960319519042969e+00,1.002504825592041016e+00,1.718401789665222168e+00
5.858585858585858119e+00,2.116262912750244141e-03,3.860238075256347656e+00,1.742441177368164062e+00,2.646479368209838867e+00,1.311770439147949219e+00,1.740690112113952637e+00
5.959595959595959336e+00,1.666443943977355957e-01,3.345893383026123047e+00,1.729020833969116211e+00,2.927045345306396484e+00,1.641041994094848633e+00,1.764420151710510254e+00
6.060606060606060552e+00,3.386701345443725586e-01,2.808109998703002930e+00,1.714988827705383301e+00,3.220396995544433594e+00,1.985318660736083984e+00,1.789231657981872559e+00
6.161616161616161769e+00,5.156940221786499023e-01,2.254701375961303711e+00,1.700549125671386719e+00,3.522271633148193359e+00,2.339598178863525391e+00,1.814764022827148438e+00
6.262626262626262097e+00,6.952172517776489258e-01,1.693479537963867188e+00,1.685905694961547852e+00,3.828408718109130859e+00,2.698879718780517578e+00,1.840656876564025879e+00
6.363636363636363313e+00,8.747402429580688477e-01,1.132257938385009766e+00,1.671262145042419434e+00,4.134545326232910156e+00,3.058160781860351562e+00,1.866549730300903320e+00
6.464646464646464530e+00,1.051764488220214844e+00,5.788488388061523438e-01,1.656822443008422852e+00,4.436420440673828125e+00,3.412441015243530273e+00,1.892082095146179199e+00
6.565656565656565746e+00,1.223790168762207031e+00,4.106569290161132812e-02,1.642790436744689941e+00,4.729771614074707031e+00,3.756717443466186523e+00,1.916893601417541504e+00
6.666666666666666963e+00,1.388318061828613281e+00,-4.732785224914550781e-01,1.629370093345642090e+00,5.010337352752685547e+00,4.085988998413085938e+00,1.940623641014099121e+00
6.767676767676767291e+00,1.542850017547607422e+00,-9.563727378845214844e-01,1.616765022277832031e+00,5.273857116699218750e+00,4.395255088806152344e+00,1.962911963462829590e+00
6.868686868686868507e+00,1.684885501861572266e+00,-1.400402069091796875e+00,1.605179309844970703e+00,5.516067504882812500e+00,4.679512023925781250e+00,1.983397960662841797e+00
6.969696969696969724e+00,1.811926603317260742e+00,-1.797554492950439453e+00,1.594816803932189941e+00,5.732707500457763672e+00,4.933760166168212891e+00,2.001721143722534180e+00
7.070707070707070940e+00,1.921473026275634766e+00,-2.140016078948974609e+00,1.585881233215332031e+00,5.919514179229736328e+00,5.152996540069580078e+00,2.017521142959594727e+00
7.171717171717171269e+00,2.011026382446289062e+00,-2.419976711273193359e+00,1.578576445579528809e+00,6.072227478027343750e+00,5.332220554351806641e+00,2.030437707901000977e+00
7.272727272727272485e+00,2.078087091445922852e+00,-2.629620075225830078e+00,1.573106288909912109e+00,6.186584949493408203e+00,5.466429710388183594e+00,2.040109872817993164e+00
7.373737373737373701e+00,2.120156526565551758e+00,-2.761136531829833984e+00,1.569674730300903320e+00,6.258324623107910156e+00,5.550623893737792969e+00,2.046177625656127930e+00
7.474747474747474918e+00,2.134734869003295898e+00,-2.806711673736572266e+00,1.568485617637634277e+00,6.283185005187988281e+00,5.579799652099609375e+00,2.048280239105224609e+00
7.575757575757575246e+00,2.134734869003295898e+00,-2.806711912155151367e+00,1.568485617637634277e+00,6.283185005187988281e+00,5.579799652099609375e+00,2.048280239105224609e+00
7.676767676767676463e+00,2.123925209045410156e+00,-2.792499780654907227e+00,1.560543298721313477e+00,6.251368999481201172e+00,5.551545619964599609e+00,2.037908554077148438e+00
7.777777777777777679e+00,2.092731952667236328e+00,-2.751487255096435547e+00,1.537624239921569824e+00,6.159557342529296875e+00,5.470011711120605469e+00,2.007978439331054688e+00
7.878787878787878896e+00,2.043008089065551758e+00,-2.686110973358154297e+00,1.501089811325073242e+00,6.013204574584960938e+00,5.340042591094970703e+00,1.960268259048461914e+00
7.979797979797979224e+00,1.976606369018554688e+00,-2.598807334899902344e+00,1.452301502227783203e+00,5.817763805389404297e+00,5.166481018066406250e+00,1.896555781364440918e+00
