t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
1.515151515151515138e+00,6.624324917793273926e-01,1.511909246444702148e+00,-2.257953166961669922e+00,1.933938860893249512e-01,1.355920135974884033e-01,-1.858095675706863403e-01
1.616161616161616132e+00,6.280841231346130371e-01,1.433513998985290527e+00,-2.140874385833740234e+00,1.833660602569580078e-01,1.285613179206848145e-01,-1.761749982833862305e-01
1.717171717171717127e+00,5.839219689369201660e-01,1.332720041275024414e+00,-1.990344047546386719e+00,1.704731285572052002e-01,1.195218563079833984e-01,-1.637876927852630615e-01
1.818181818181818121e+00,5.299459695816040039e-01,1.209527492523193359e+00,-1.806362509727478027e+00,1.547151058912277222e-01,1.084736138582229614e-01,-1.486476361751556396e-01
1.919191919191919116e+00,4.661562442779541016e-01,1.063936352729797363e+00,-1.588930368423461914e+00,1.360920220613479614e-01,9.541662037372589111e-02,-1.307549029588699341e-01
2.020202020202020332e+00,3.925526142120361328e-01,8.959463834762573242e-01,-1.338046550750732422e+00,1.146038025617599487e-01,8.035083115100860596e-02,-1.101093739271163940e-01
2.121212121212121104e+00,3.091351389884948730e-01,7.055577039718627930e-01,-1.053711533546447754e+00,9.025047719478607178e-02,6.327627599239349365e-02,-8.671112358570098877e-02
2.222222222222222321e+00,2.159038484096527100e-01,4.927703440189361572e-01,-7.359253168106079102e-01,6.303206831216812134e-02,4.419293999671936035e-02,-6.056013703346252441e-02
2.323232323232323093e+00,1.128589138388633728e-01,2.575846612453460693e-01,-3.846885263919830322e-01,3.294860571622848511e-02,2.310087159276008606e-02,-3.165645897388458252e-02
2.424242424242424310e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
2.525252525252525082e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
2.626262626262626299e+00,-2.042931765317916870e-01,-2.006960660219192505e-01,5.252511501312255859e-01,-9.698639065027236938e-02,7.036368548870086670e-02,-1.459735780954360962e-01
2.727272727272727071e+00,-3.908217549324035645e-01,-3.839403390884399414e-01,1.004828333854675293e+00,-1.855391860008239746e-01,1.346087902784347534e-01,-2.792538106441497803e-01
2.828282828282828287e+00,-5.595856904983520508e-01,-5.497327446937561035e-01,1.438731431961059570e+00,-2.656583786010742188e-01,1.927352994680404663e-01,-3.998406529426574707e-01
2.929292929292929060e+00,-7.105849385261535645e-01,-6.980732679367065430e-01,1.826960563659667969e+00,-3.373439610004425049e-01,2.447432577610015869e-01,-5.077341794967651367e-01
3.030303030303030276e+00,-8.438194990158081055e-01,-8.289619684219360352e-01,2.169515371322631836e+00,-4.005959630012512207e-01,2.906325757503509521e-01,-6.029343008995056152e-01
3.131313131313131048e+00,-9.592897295951843262e-01,-9.423989057540893555e-01,2.466396808624267578e+00,-4.554143548011779785e-01,3.304033875465393066e-01,-6.854411363601684570e-01
3.232323232323232265e+00,-1.056995153427124023e+00,-1.038384079933166504e+00,2.717603921890258789e+00,-5.017991662025451660e-01,3.640555739402770996e-01,-7.552546262741088867e-01
3.333333333333333481e+00,-1.136935949325561523e+00,-1.116917252540588379e+00,2.923136711120605469e+00,-5.397503376007080078e-01,3.915891647338867188e-01,-8.123745918273925781e-01
3.434343434343434254e+00,-1.199112176895141602e+00,-1.177998781204223633e+00,3.082995891571044922e+00,-5.692679286003112793e-01,4.130042195320129395e-01,-8.568013906478881836e-01
3.535353535353535470e+00,-1.243523597717285156e+00,-1.221628189086914062e+00,3.197180747985839844e+00,-5.903519392013549805e-01,4.283006787300109863e-01,-8.885347247123718262e-01
3.636363636363636243e+00,-1.270170450210571289e+00,-1.247805953025817871e+00,3.265691757202148438e+00,-6.030023097991943359e-01,4.374785423278808594e-01,-9.075748324394226074e-01
3.737373737373737459e+00,-1.279052972793579102e+00,-1.256531953811645508e+00,3.288529157638549805e+00,-6.072190999984741211e-01,4.405378401279449463e-01,-9.139215350151062012e-01
