W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18
5.095956325531005859e-01,5.674383640289306641e-01,-1.288884282112121582e-01,-6.369842529296875000e+00,-3.720971345901489258e-01,1.224767684936523438e+00,1.813714146614074707e+00,-8.419676423072814941e-01,1.315697669982910156e+00,-2.684751987457275391e+00,-2.257300853729248047e+00,-2.467370033264160156e+00,-5.034220814704895020e-01,9.782556295394897461e-01,1.380754113197326660e+00,3.312692642211914062e-01,1.169158577919006348e+00,-3.730290532112121582e-01
