noise_scale,idx,physics_loss,max_joint,total_loss,wp_l2,wp_linf
0.05,82,-3.780912399291992,3.4319405555725098,-3.437718391418457,0.076261006295681,0.046684980392456055
0.05,83,-3.6312320232391357,3.443087577819824,-3.2869231700897217,0.07484085857868195,0.02927684783935547
0.05,84,-3.8046340942382812,3.415245532989502,-3.4631094932556152,0.03551378473639488,0.022199928760528564
0.05,85,-3.8391427993774414,3.4323630332946777,-3.4959065914154053,0.03557715192437172,0.01807999610900879
0.05,86,-3.78104829788208,3.426185131072998,-3.438429832458496,0.024617431685328484,0.012499809265136719
0.05,87,-3.6685791015625,3.4439845085144043,-3.3241806030273438,0.07082968950271606,0.04776716232299805
0.05,88,-2.101569414138794,3.632054328918457,-1.7383639812469482,0.04305315390229225,0.019789576530456543
0.05,89,-2.0888123512268066,3.6383845806121826,-1.7249739170074463,0.05210498720407486,0.030376672744750977
0.05,90,-2.106334924697876,3.6357390880584717,-1.7427610158920288,0.04873168095946312,0.02495598793029785
0.05,91,-2.0962464809417725,3.6379644870758057,-1.732450008392334,0.03852831572294235,0.023902416229248047
0.05,92,-2.0857768058776855,3.6368820667266846,-1.7220885753631592,0.04553020000457764,0.028212308883666992
0.05,93,-2.0865390300750732,3.6380434036254883,-1.7227346897125244,0.04673387482762337,0.028921842575073242
0.05,94,-2.09859037399292,3.6356890201568604,-1.7350214719772339,0.04649096727371216,0.023653388023376465
0.05,95,-2.084160089492798,3.629978895187378,-1.72116219997406,0.052425794303417206,0.02908158302307129
0.05,96,-1.410963535308838,3.566803216934204,-1.0542831420898438,0.03937116637825966,0.026127099990844727
0.05,97,-1.399161696434021,3.562082290649414,-1.0429534912109375,0.05244610831141472,0.024829566478729248
0.05,98,-1.5119073390960693,3.5745322704315186,-1.1544541120529175,0.09115360677242279,0.04803657531738281
0.05,99,-1.4138365983963013,3.5518057346343994,-1.0586559772491455,0.07499601691961288,0.04061686992645264
0.05,100,-1.433549404144287,3.558464527130127,-1.0777029991149902,0.05873484909534454,0.029352545738220215
0.05,101,-1.4699651002883911,3.576610803604126,-1.1123039722442627,0.08571002632379532,0.059343159198760986
0.05,102,-1.455905556678772,3.568341016769409,-1.0990715026855469,0.03697996214032173,0.02457931637763977
0.05,103,-1.4370981454849243,3.559445381164551,-1.0811536312103271,0.037936314940452576,0.02884697914123535
0.05,104,-6.0755615234375,2.5824179649353027,-5.817319869995117,0.053298577666282654,0.02420756220817566
0.05,105,-6.137834548950195,2.5944414138793945,-5.878390312194824,0.0933491662144661,0.05044364929199219
0.05,106,-6.161291122436523,2.5788259506225586,-5.903408527374268,0.03935699164867401,0.021736979484558105
0.05,107,-6.226553440093994,2.5766761302948,-5.968885898590088,0.03988845646381378,0.02205049991607666
0.05,108,-6.146037578582764,2.5820603370666504,-5.887831687927246,0.059951212257146835,0.031378984451293945
0.05,109,-5.97432804107666,2.602036714553833,-5.7141242027282715,0.08560396730899811,0.056287169456481934
0.05,110,-5.973484516143799,2.5795109272003174,-5.715533256530762,0.045633334666490555,0.02318274974822998
0.05,111,-6.0892438888549805,2.588557720184326,-5.830388069152832,0.06499069929122925,0.03271973133087158
0.05,112,-5.78510856628418,2.476825475692749,-5.537425994873047,0.04895557090640068,0.035735487937927246
0.05,113,-5.8189592361450195,2.48307204246521,-5.570652008056641,0.05613245815038681,0.032578229904174805
0.05,114,-5.745034694671631,2.4802284240722656,-5.497011661529541,0.05778570473194122,0.036539316177368164
0.05,115,-5.828636646270752,2.48286509513855,-5.580349922180176,0.060710009187459946,0.03202959895133972
0.05,116,-5.755675315856934,2.4828507900238037,-5.507390022277832,0.05715617164969444,0.024920105934143066
0.05,117,-5.75191593170166,2.482699394226074,-5.503645896911621,0.0439596064388752,0.030268073081970215
0.05,118,-5.816314220428467,2.480029582977295,-5.5683112144470215,0.06555972248315811,0.034700870513916016
0.05,119,-5.7562785148620605,2.485657215118408,-5.5077128410339355,0.057180240750312805,0.02750074863433838
0.05,120,-5.254174709320068,3.7108967304229736,-4.883085250854492,0.045664750039577484,0.023270606994628906
0.05,121,-5.179473400115967,3.7119603157043457,-4.808277130126953,0.05910831689834595,0.03387486934661865
0.05,122,-5.123126983642578,3.700625419616699,-4.7530646324157715,0.02973405458033085,0.017213284969329834
0.05,123,-5.100610733032227,3.708916664123535,-4.729719161987305,0.05750229209661484,0.03203088045120239
0.05,124,-5.212225437164307,3.7106945514678955,-4.841156005859375,0.030373012647032738,0.014248073101043701
0.05,125,-5.1674370765686035,3.6999123096466064,-4.797445774078369,0.046154722571372986,0.022146105766296387
0.05,126,-5.146326065063477,3.7243030071258545,-4.773895740509033,0.06026318296790123,0.03936147689819336
0.05,127,-5.271245956420898,3.706139326095581,-4.900631904602051,0.027995837852358818,0.01619398593902588
0.1,0,-5.701854228973389,2.837198495864868,-5.4181342124938965,0.1367010921239853,0.07391747832298279
0.1,1,-5.537092685699463,2.7496860027313232,-5.262124061584473,0.05974755063652992,0.025904834270477295
0.1,2,-5.487314224243164,2.7282235622406006,-5.214491844177246,0.08122019469738007,0.046376049518585205
0.1,3,-5.5170135498046875,2.7637596130371094,-5.24063777923584,0.04837596416473389,0.03531146049499512
0.1,4,-5.416924476623535,2.73854398727417,-5.143070220947266,0.08555201441049576,0.05037510395050049
0.1,5,-5.4214982986450195,2.7186567783355713,-5.149632453918457,0.12515798211097717,0.08335471153259277
0.1,6,-5.478596210479736,2.7493529319763184,-5.20366096496582,0.11386057734489441,0.05848336219787598
0.1,7,-5.432834625244141,2.719676971435547,-5.160866737365723,0.07380314916372299,0.049872398376464844
0.1,8,-2.6895830631256104,3.4279277324676514,-2.346790313720703,0.11478720605373383,0.06432461738586426
0.1,9,-2.6042590141296387,3.3659417629241943,-2.267664909362793,0.14295035600662231,0.06124520301818848
0.1,10,-2.6870410442352295,3.4073984622955322,-2.3463010787963867,0.08570753782987595,0.05597424507141113
0.1,11,-2.6886463165283203,3.4502005577087402,-2.3436262607574463,0.16575871407985687,0.10263419151306152
0.1,12,-2.6993062496185303,3.3472254276275635,-2.364583730697632,0.14905409514904022,0.08357679843902588
0.1,13,-2.6005072593688965,3.3797545433044434,-2.2625317573547363,0.16827023029327393,0.09812188148498535
0.1,14,-2.7825064659118652,3.367617130279541,-2.445744752883911,0.2058614045381546,0.1299428939819336
0.1,15,-2.640664577484131,3.390026330947876,-2.301661968231201,0.14463864266872406,0.09178996086120605
0.1,16,-2.2938835620880127,3.0273830890655518,-1.9911452531814575,0.10523540526628494,0.08159875124692917
0.1,17,-2.3663101196289062,3.005274772644043,-2.0657825469970703,0.17988497018814087,0.1017976701259613
0.1,18,-2.2473623752593994,3.025357246398926,-1.944826602935791,0.13987275958061218,0.08410203456878662
0.1,19,-2.2110109329223633,2.9811670780181885,-1.9128942489624023,0.13829584419727325,0.076679527759552
0.1,20,-2.3494184017181396,3.022334098815918,-2.047184944152832,0.1425565928220749,0.08804082870483398
0.1,21,-2.2517917156219482,2.9962117671966553,-1.952170491218567,0.09597610682249069,0.05490896478295326
0.1,22,-2.341871500015259,3.033095121383667,-2.038562059402466,0.12081966549158096,0.06314635276794434
0.1,23,-2.350168228149414,3.0396902561187744,-2.046199321746826,0.12920831143856049,0.06446921825408936
0.1,24,-3.958956241607666,3.5091850757598877,-3.6080377101898193,0.07166321575641632,0.036594510078430176
0.1,25,-3.9697084426879883,3.514260768890381,-3.6182823181152344,0.0938277542591095,0.06169039011001587
0.1,26,-3.723475217819214,3.5321531295776367,-3.370260000228882,0.16117244958877563,0.11218488216400146
0.1,27,-3.8175768852233887,3.531477451324463,-3.4644291400909424,0.13438647985458374,0.07261747121810913
0.1,28,-3.8806447982788086,3.501195192337036,-3.5305252075195312,0.10036878287792206,0.05240511894226074
0.1,29,-3.8448336124420166,3.5224478244781494,-3.492588758468628,0.11898859590291977,0.05936378240585327
0.1,30,-3.946021795272827,3.4987564086914062,-3.5961461067199707,0.11187781393527985,0.06013369560241699
0.1,31,-3.899196147918701,3.4919004440307617,-3.550006151199341,0.09402161091566086,0.04617440700531006
0.1,32,-6.1977763175964355,2.7870943546295166,-5.919066905975342,0.10731461644172668,0.07496517896652222
0.1,33,-6.254693031311035,2.7808949947357178,-5.9766035079956055,0.046937063336372375,0.024852514266967773
0.1,34,-6.046325206756592,2.7565410137176514,-5.7706708908081055,0.047084301710128784,0.028886519372463226
0.1,35,-6.363243579864502,2.7367537021636963,-6.089568138122559,0.12802201509475708,0.06895649433135986
0.1,36,-6.099603652954102,2.7594449520111084,-5.8236589431762695,0.060815613716840744,0.03503387048840523
