t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
1.111111111111111160e+00,-1.367259144783020020e+00,-1.081752419471740723e+00,7.325356602668762207e-01,9.063053131103515625e-01,-6.710066795349121094e-01,1.861321181058883667e-02
1.212121212121212155e+00,-1.386448144912719727e+00,-1.096934556961059570e+00,7.428165674209594727e-01,9.190250635147094727e-01,-6.804240942001342773e-01,1.887444406747817993e-02
1.313131313131313149e+00,-1.367258787155151367e+00,-1.081752061843872070e+00,7.325354814529418945e-01,9.063050150871276855e-01,-6.710065007209777832e-01,1.861320808529853821e-02
1.414141414141414144e+00,-1.310493588447570801e+00,-1.036840438842773438e+00,7.021223902702331543e-01,8.686774969100952148e-01,-6.431480050086975098e-01,1.784043386578559875e-02
1.515151515151515138e+00,-1.218558073043823242e+00,-9.641026258468627930e-01,6.528661847114562988e-01,8.077368736267089844e-01,-5.980290174484252930e-01,1.658886671066284180e-02
1.616161616161616132e+00,-1.095465302467346191e+00,-8.667137026786804199e-01,5.869168043136596680e-01,7.261432409286499023e-01,-5.376190543174743652e-01,1.491314172744750977e-02
1.717171717171717127e+00,-9.468315839767456055e-01,-7.491172552108764648e-01,5.072833895683288574e-01,6.276194453239440918e-01,-4.646743834018707275e-01,1.288971304893493652e-02
1.818181818181818121e+00,-7.798771262168884277e-01,-6.170256733894348145e-01,4.178343415260314941e-01,5.169515609741210938e-01,-3.827385306358337402e-01,1.061687432229518890e-02
1.919191919191919116e+00,-6.034287810325622559e-01,-4.774227142333984375e-01,3.232987225055694580e-01,3.999905288219451904e-01,-2.961433827877044678e-01,8.214791305363178253e-03
2.020202020202020332e+00,-4.279169440269470215e-01,-3.385607004165649414e-01,2.292648255825042725e-01,2.836502492427825928e-01,-2.100078314542770386e-01,5.825457163155078888e-03
2.121212121212121104e+00,-2.653748393058776855e-01,-2.099601328372955322e-01,1.421797424554824829e-01,1.759071350097656250e-01,-1.302374303340911865e-01,3.612686414271593094e-03
2.222222222222222321e+00,-1.294449865818023682e-01,-1.024147048592567444e-01,6.935267150402069092e-02,8.580427616834640503e-02,-6.352742761373519897e-02,1.762202242389321327e-03
2.323232323232323093e+00,-3.536779806017875671e-02,-2.798240818083286285e-02,1.894898712635040283e-02,2.344400063157081604e-02,-1.735737547278404236e-02,4.814803251065313816e-04
2.424242424242424310e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
