t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
2.020202020202020332e+00,2.059490531682968140e-01,-2.352863103151321411e-01,5.276588797569274902e-01,-1.735750734806060791e-01,-2.833979725837707520e-01,-1.356410514563322067e-02
2.121212121212121104e+00,1.277203410863876343e-01,-1.459140032529830933e-01,3.272303044795989990e-01,-1.076434478163719177e-01,-1.757506728172302246e-01,-8.411848917603492737e-03
2.222222222222222321e+00,6.229963898658752441e-02,-7.117417454719543457e-02,1.596169471740722656e-01,-5.250650271773338318e-02,-8.572795242071151733e-02,-4.103146027773618698e-03
2.323232323232323093e+00,1.702191308140754700e-02,-1.944666914641857147e-02,4.361157864332199097e-02,-1.434616744518280029e-02,-2.342314831912517548e-02,-1.121088047511875629e-03
2.424242424242424310e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.525252525252525082e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.626262626262626299e+00,-2.475493773818016052e-02,2.902239561080932617e-02,1.419613952748477459e-03,-1.948473416268825531e-02,-2.571911318227648735e-03,8.220794610679149628e-03
2.727272727272727071e+00,-9.059651941061019897e-02,1.062142848968505859e-01,5.195411387830972672e-03,-7.130897045135498047e-02,-9.412514977157115936e-03,3.008593060076236725e-02
2.828282828282828287e+00,-1.857322305440902710e-01,2.177502363920211792e-01,1.065112929791212082e-02,-1.461907476186752319e-01,-1.929662749171257019e-02,6.167926266789436340e-02
2.929292929292929060e+00,-2.994926273822784424e-01,3.511215746402740479e-01,1.717491261661052704e-02,-2.357321232557296753e-01,-3.111574985086917877e-02,9.945761412382125854e-02
3.030303030303030276e+00,-4.223314225673675537e-01,4.951363205909729004e-01,2.421931177377700806e-02,-3.324191272258758545e-01,-4.387807101011276245e-02,1.402507871389389038e-01
3.131313131313131048e+00,-5.458253026008605957e-01,6.399191021919250488e-01,3.130127862095832825e-02,-4.296217858791351318e-01,-5.670845508575439453e-02,1.812615096569061279e-01
3.232323232323232265e+00,-6.626743078231811523e-01,7.769114375114440918e-01,3.800218552350997925e-02,-5.215942263603210449e-01,-6.884846836328506470e-02,2.200655490159988403e-01
3.333333333333333481e+00,-7.667010426521301270e-01,8.988711237907409668e-01,4.396777227520942688e-02,-6.034741401672363281e-01,-7.965631037950515747e-02,2.546114623546600342e-01
3.434343434343434254e+00,-8.528520464897155762e-01,9.998735785484313965e-01,4.890824854373931885e-02,-6.712840795516967773e-01,-8.860696107149124146e-02,2.832210958003997803e-01
3.535353535353535470e+00,-9.171962141990661621e-01,1.075309991836547852e+00,5.259817466139793396e-02,-7.219296693801879883e-01,-9.529199451208114624e-02,3.045889735221862793e-01
3.636363636363636243e+00,-9.569258689880371094e-01,1.121888518333435059e+00,5.487654358148574829e-02,-7.532011270523071289e-01,-9.941970556974411011e-02,3.177826702594757080e-01
3.737373737373737459e+00,-9.703561067581176758e-01,1.137633919715881348e+00,5.564671754837036133e-02,-7.637720704078674316e-01,-1.008150354027748108e-01,3.222426772117614746e-01
3.838383838383838231e+00,-9.569256901741027832e-01,1.121888279914855957e+00,5.487652495503425598e-02,-7.532009482383728027e-01,-9.941967576742172241e-02,3.177826106548309326e-01
3.939393939393939448e+00,-9.171964526176452637e-01,1.075310230255126953e+00,5.259818956255912781e-02,-7.219299077987670898e-01,-9.529201686382293701e-02,3.045890629291534424e-01
4.040404040404040664e+00,-8.528520464897155762e-01,9.998735785484313965e-01,4.890824854373931885e-02,-6.712840795516967773e-01,-8.860696107149124146e-02,2.832210958003997803e-01
4.141414141414140992e+00,-7.667011618614196777e-01,8.988713622093200684e-01,4.396777972579002380e-02,-6.034742593765258789e-01,-7.965632528066635132e-02,2.546115219593048096e-01
4.242424242424242209e+00,-6.626744270324707031e-01,7.769116163253784180e-01,3.800218924880027771e-02,-5.215942859649658203e-01,-6.884848326444625854e-02,2.200655788183212280e-01
4.343434343434343425e+00,-5.458253026008605957e-01,6.399191021919250488e-01,3.130127862095832825e-02,-4.296217858791351318e-01,-5.670845508575439453e-02,1.812615096569061279e-01
4.444444444444444642e+00,-4.223315417766571045e-01,4.951364696025848389e-01,2.421931922435760498e-02,-3.324192464351654053e-01,-4.387808591127395630e-02,1.402508318424224854e-01
4.545454545454544970e+00,-2.994931936264038086e-01,3.511222600936889648e-01,1.717494614422321320e-02,-2.357325851917266846e-01,-3.111580945551395416e-02,9.945780783891677856e-02
