t,yaw,pitch,roll,yaw_target,pitch_target,roll_target
7.878787878787878896e+00,1.231641322374343872e-01,1.055371761322021484e+00,5.376339554786682129e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
7.979797979797979224e+00,1.067695766687393188e-01,1.038738846778869629e+00,5.130420923233032227e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
8.080808080808081328e+00,8.578614145517349243e-02,1.014396190643310547e+00,4.811926186084747314e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
8.181818181818181657e+00,6.190496310591697693e-02,9.815897345542907715e-01,4.445564150810241699e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
8.282828282828281985e+00,3.693232312798500061e-02,9.399040341377258301e-01,4.061903059482574463e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
8.383838383838384090e+00,1.232365611940622330e-02,8.897264599800109863e-01,3.692107796669006348e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
8.484848484848484418e+00,-1.133254729211330414e-02,8.320855498313903809e-01,3.360746800899505615e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
8.585858585858586522e+00,-3.435091674327850342e-02,7.685932517051696777e-01,3.081809878349304199e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
8.686868686868686851e+00,-5.745321512222290039e-02,7.016031742095947266e-01,2.861903607845306396e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
8.787878787878787179e+00,-8.137039095163345337e-02,6.335226297378540039e-01,2.699441909790039062e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
8.888888888888889284e+00,-1.063613817095756531e-01,5.670283436775207520e-01,2.590087652206420898e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
8.989898989898989612e+00,-1.322211176156997681e-01,5.044575929641723633e-01,2.525738477706909180e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
9.090909090909089940e+00,-1.581527739763259888e-01,4.477654993534088135e-01,2.496594041585922241e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
9.191919191919192045e+00,-1.830942183732986450e-01,3.982116580009460449e-01,2.493251860141754150e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
9.292929292929292373e+00,-2.058615237474441528e-01,3.566899001598358154e-01,2.505827844142913818e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
9.393939393939394478e+00,-2.254271954298019409e-01,3.234077095985412598e-01,2.526455819606781006e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
9.494949494949494806e+00,-2.410232424736022949e-01,2.982868850231170654e-01,2.548248767852783203e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
9.595959595959595134e+00,-2.523337006568908691e-01,2.807960212230682373e-01,2.566540539264678955e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
9.696969696969697239e+00,-2.594401538372039795e-01,2.700971662998199463e-01,2.579070329666137695e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
9.797979797979797567e+00,-2.629324793815612793e-01,2.649192512035369873e-01,2.585496902465820312e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
9.898989898989899672e+00,-2.638887763023376465e-01,2.635088562965393066e-01,2.587289214134216309e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
1.000000000000000000e+01,-2.638887763023376465e-01,2.635088562965393066e-01,2.587289214134216309e-01,-2.617993950843811035e-01,2.617994546890258789e-01,2.617993950843811035e-01
