t,yaw,pitch,roll,yaw_target,pitch_target,roll_target
1.515151515151515138e+00,-7.407487630844116211e-01,3.787527084350585938e-01,-1.450388133525848389e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
1.616161616161616132e+00,-7.846908569335937500e-01,3.915388286113739014e-01,-1.915598809719085693e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
1.717171717171717127e+00,-8.222777843475341797e-01,3.976216912269592285e-01,-2.357579767704010010e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
1.818181818181818121e+00,-8.532028794288635254e-01,3.982823789119720459e-01,-2.755339741706848145e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
1.919191919191919116e+00,-8.776211738586425781e-01,3.951601386070251465e-01,-3.094746768474578857e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.020202020202020332e+00,-8.960394859313964844e-01,3.899875581264495850e-01,-3.368352055549621582e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.121212121212121104e+00,-9.091290235519409180e-01,3.843836188316345215e-01,-3.573738038539886475e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.222222222222222321e+00,-9.175290465354919434e-01,3.797209858894348145e-01,-3.711110353469848633e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.323232323232323093e+00,-9.216784238815307617e-01,3.770512044429779053e-01,-3.780766427516937256e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.424242424242424310e+00,-9.216784238815307617e-01,3.770512044429779053e-01,-3.780766427516937256e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.525252525252525082e+00,-9.216784238815307617e-01,3.770512044429779053e-01,-3.780766427516937256e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.626262626262626299e+00,-9.214146137237548828e-01,3.802058696746826172e-01,-3.749378919601440430e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.727272727272727071e+00,-9.209728240966796875e-01,3.862685561180114746e-01,-3.690328598022460938e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.828282828282828287e+00,-9.204852581024169922e-01,3.949943780899047852e-01,-3.608099520206451416e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
