t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
3.737373737373737459e+00,2.121747732162475586e+00,1.956172347068786621e+00,1.766939878463745117e+00,1.851193070411682129e+00,-4.329661428928375244e-01,4.553549885749816895e-01
3.838383838383838231e+00,2.107013463973999023e+00,1.942587852478027344e+00,1.754669547080993652e+00,1.838337540626525879e+00,-4.299593865871429443e-01,4.521927833557128906e-01
3.939393939393939448e+00,2.062810420989990234e+00,1.901834249496459961e+00,1.717858314514160156e+00,1.799770951271057129e+00,-4.209392964839935303e-01,4.427062571048736572e-01
4.040404040404040664e+00,1.989138603210449219e+00,1.833911538124084473e+00,1.656506299972534180e+00,1.735493421554565430e+00,-4.059057235717773438e-01,4.268952906131744385e-01
4.141414141414140992e+00,1.885998129844665527e+00,1.738819837570190430e+00,1.570613384246826172e+00,1.645504951477050781e+00,-3.848587870597839355e-01,4.047599732875823975e-01
4.242424242424242209e+00,1.753388762474060059e+00,1.616559267044067383e+00,1.460179567337036133e+00,1.529805421829223633e+00,-3.577983975410461426e-01,3.763003051280975342e-01
4.343434343434343425e+00,1.591310858726501465e+00,1.467129349708557129e+00,1.325205087661743164e+00,1.388394713401794434e+00,-3.247245848178863525e-01,3.415162265300750732e-01
4.444444444444444642e+00,1.399764060974121094e+00,1.290530323982238770e+00,1.165689468383789062e+00,1.221273064613342285e+00,-2.856373488903045654e-01,3.004077672958374023e-01
4.545454545454544970e+00,1.178748846054077148e+00,1.086762547492980957e+00,9.816334843635559082e-01,1.028440713882446289e+00,-2.405367642641067505e-01,2.529750168323516846e-01
4.646464646464646187e+00,9.282646179199218750e-01,8.558254241943359375e-01,7.730362415313720703e-01,8.098969459533691406e-01,-1.894226819276809692e-01,1.992177963256835938e-01
4.747474747474747403e+00,6.483116745948791504e-01,5.977191925048828125e-01,5.398982167243957520e-01,5.656421780586242676e-01,-1.322951614856719971e-01,1.391362100839614868e-01
4.848484848484848619e+00,3.388904333114624023e-01,3.124443590641021729e-01,2.822197079658508301e-01,2.956767976284027100e-01,-6.915433704853057861e-02,7.273034751415252686e-02
4.949494949494949836e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
5.050505050505050164e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
5.151515151515151381e+00,-3.678216934204101562e-01,-4.730985686182975769e-02,-6.718412041664123535e-02,-4.108182787895202637e-01,7.223886996507644653e-02,-4.608568251132965088e-01
5.252525252525252597e+00,-7.036589384078979492e-01,-9.050581604242324829e-02,-1.285261511802673340e-01,-7.859132289886474609e-01,1.381961107254028320e-01,-8.816391825675964355e-01
5.353535353535353813e+00,-1.007511615753173828e+00,-1.295878589153289795e-01,-1.840260773897171021e-01,-1.125284910202026367e+00,1.978716999292373657e-01,-1.262346982955932617e+00
5.454545454545454142e+00,-1.279379844665527344e+00,-1.645560264587402344e-01,-2.336838990449905396e-01,-1.428933143615722656e+00,2.512656450271606445e-01,-1.602980256080627441e+00
5.555555555555555358e+00,-1.519263505935668945e+00,-1.954102665185928345e-01,-2.774996161460876465e-01,-1.696858048439025879e+00,2.983779311180114746e-01,-1.903538942337036133e+00
5.656565656565656575e+00,-1.727162718772888184e+00,-2.221506386995315552e-01,-3.154732584953308105e-01,-1.929059743881225586e+00,3.392086327075958252e-01,-2.164023399353027344e+00
5.757575757575757791e+00,-1.903077483177185059e+00,-2.447771131992340088e-01,-3.476048111915588379e-01,-2.125538110733032227e+00,3.737576603889465332e-01,-2.384433269500732422e+00
5.858585858585858119e+00,-2.047007560729980469e+00,-2.632896304130554199e-01,-3.738942146301269531e-01,-2.286292791366577148e+00,4.020249843597412109e-01,-2.564768314361572266e+00
5.959595959595959336e+00,-2.158953428268432617e+00,-2.776882946491241455e-01,-3.943415880203247070e-01,-2.411324739456176758e+00,4.240107536315917969e-01,-2.705029249191284180e+00
6.060606060606060552e+00,-2.238914728164672852e+00,-2.879730165004730225e-01,-4.089468121528625488e-01,-2.500632762908935547e+00,4.397148489952087402e-01,-2.805215358734130859e+00
6.161616161616161769e+00,-2.286891460418701172e+00,-2.941438853740692139e-01,-4.177099764347076416e-01,-2.554217815399169922e+00,4.491373002529144287e-01,-2.865327119827270508e+00
6.262626262626262097e+00,-2.302883625030517578e+00,-2.962008416652679443e-01,-4.206310212612152100e-01,-2.572079658508300781e+00,4.522781372070312500e-01,-2.885364532470703125e+00
6.363636363636363313e+00,-2.286891460418701172e+00,-2.941439151763916016e-01,-4.177099764347076416e-01,-2.554218053817749023e+00,4.491373598575592041e-01,-2.865327358245849609e+00
6.464646464646464530e+00,-2.238914966583251953e+00,-2.879730463027954102e-01,-4.089468419551849365e-01,-2.500633001327514648e+00,4.397149085998535156e-01,-2.805215597152709961e+00
6.565656565656565746e+00,-2.158953428268432617e+00,-2.776882946491241455e-01,-3.943415880203247070e-01,-2.411324739456176758e+00,4.240107536315917969e-01,-2.705029249191284180e+00
6.666666666666666963e+00,-2.047007799148559570e+00,-2.632896304130554199e-01,-3.738942742347717285e-01,-2.286293029785156250e+00,4.020250439643859863e-01,-2.564768552780151367e+00
6.767676767676767291e+00,-1.903077483177185059e+00,-2.447771131992340088e-01,-3.476048111915588379e-01,-2.125538110733032227e+00,3.737576603889465332e-01,-2.384433269500732422e+00
6.868686868686868507e+00,-1.727162718772888184e+00,-2.221506386995315552e-01,-3.154732584953308105e-01,-1.929059743881225586e+00,3.392086327075958252e-01,-2.164023399353027344e+00
6.969696969696969724e+00,-1.519263505935668945e+00,-1.954102665185928345e-01,-2.774996161460876465e-01,-1.696858048439025879e+00,2.983779311180114746e-01,-1.903538942337036133e+00
7.070707070707070940e+00,-1.279380083084106445e+00,-1.645560562610626221e-01,-2.336839437484741211e-01,-1.428933382034301758e+00,2.512656748294830322e-01,-1.602980375289916992e+00
7.171717171717171269e+00,-1.007511615753173828e+00,-1.295878589153289795e-01,-1.840260773897171021e-01,-1.125284910202026367e+00,1.978716999292373657e-01,-1.262346982955932617e+00
7.272727272727272485e+00,-7.036586999893188477e-01,-9.050579369068145752e-02,-1.285261213779449463e-01,-7.859130501747131348e-01,1.381960809230804443e-01,-8.816388845443725586e-01
7.373737373737373701e+00,-3.678218722343444824e-01,-4.730988293886184692e-02,-6.718415766954421997e-02,-4.108184874057769775e-01,7.223890721797943115e-02,-4.608570635318756104e-01
7.474747474747474918e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
7.575757575757575246e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
7.676767676767676463e+00,2.300312519073486328e-01,-9.840650111436843872e-02,-1.649459898471832275e-01,2.025604993104934692e-01,-2.307276427745819092e-01,2.293808460235595703e-01
7.777777777777777679e+00,4.400598108768463135e-01,-1.882559210062026978e-01,-3.155488669872283936e-01,3.875070810317993164e-01,-4.413920342922210693e-01,4.388155341148376465e-01
7.878787878787878896e+00,6.300856471061706543e-01,-2.695482373237609863e-01,-4.518086016178131104e-01,5.548396706581115723e-01,-6.319931745529174805e-01,6.283040642738342285e-01
7.979797979797979224e+00,8.001087307929992676e-01,-3.422834873199462891e-01,-5.737252235412597656e-01,7.045582532882690430e-01,-8.025309443473815918e-01,7.978463768959045410e-01
8.080808080808081328e+00,9.501290321350097656e-01,-4.064616262912750244e-01,-6.812986135482788086e-01,8.366628885269165039e-01,-9.530054926872253418e-01,9.474425315856933594e-01
8.181818181818181657e+00,1.080146789550781250e+00,-4.620827138423919678e-01,-7.745290994644165039e-01,9.511536359786987305e-01,-1.083416819572448730e+00,1.077092647552490234e+00
8.282828282828281985e+00,1.190161824226379395e+00,-5.091466903686523438e-01,-8.534162640571594238e-01,1.048030495643615723e+00,-1.193764925003051758e+00,1.186796545982360840e+00
8.383838383838384090e+00,1.280174016952514648e+00,-5.476535558700561523e-01,-9.179602861404418945e-01,1.127293229103088379e+00,-1.284049510955810547e+00,1.276554226875305176e+00
8.484848484848484418e+00,1.350183486938476562e+00,-5.776033997535705566e-01,-9.681612849235534668e-01,1.188942193984985352e+00,-1.354271054267883301e+00,1.346365809440612793e+00
8.585858585858586522e+00,1.400190234184265137e+00,-5.989960432052612305e-01,-1.004019021987915039e+00,1.232976913452148438e+00,-1.404429197311401367e+00,1.396231055259704590e+00
8.686868686868686851e+00,1.430194258689880371e+00,-6.118317246437072754e-01,-1.025533795356750488e+00,1.259397864341735840e+00,-1.434524059295654297e+00,1.426150321960449219e+00
8.787878787878787179e+00,1.440195798873901367e+00,-6.161102652549743652e-01,-1.032705426216125488e+00,1.268204927444458008e+00,-1.444555878639221191e+00,1.436123490333557129e+00
8.888888888888889284e+00,1.430194497108459473e+00,-6.118317842483520508e-01,-1.025533914566040039e+00,1.259397983551025391e+00,-1.434524297714233398e+00,1.426150560379028320e+00
8.989898989898989612e+00,1.400190353393554688e+00,-5.989961028099060059e-01,-1.004019141197204590e+00,1.232977032661437988e+00,-1.404429316520690918e+00,1.396231293678283691e+00
9.090909090909089940e+00,1.350183486938476562e+00,-5.776033997535705566e-01,-9.681612849235534668e-01,1.188942193984985352e+00,-1.354271054267883301e+00,1.346365809440612793e+00
9.191919191919192045e+00,1.280174016952514648e+00,-5.476535558700561523e-01,-9.179603457450866699e-01,1.127293348312377930e+00,-1.284049630165100098e+00,1.276554346084594727e+00
9.292929292929292373e+00,1.190161824226379395e+00,-5.091466903686523438e-01,-8.534162640571594238e-01,1.048030495643615723e+00,-1.193764925003051758e+00,1.186796545982360840e+00
9.393939393939394478e+00,1.080146789550781250e+00,-4.620827138423919678e-01,-7.745290994644165039e-01,9.511536359786987305e-01,-1.083416819572448730e+00,1.077092647552490234e+00
9.494949494949494806e+00,9.501290321350097656e-01,-4.064616262912750244e-01,-6.812986135482788086e-01,8.366628885269165039e-01,-9.530054926872253418e-01,9.474425315856933594e-01
9.595959595959595134e+00,8.001087903976440430e-01,-3.422835469245910645e-01,-5.737252831459045410e-01,7.045583724975585938e-01,-8.025311231613159180e-01,7.978464961051940918e-01
9.696969696969697239e+00,6.300856471061706543e-01,-2.695482373237609863e-01,-4.518086016178131104e-01,5.548396706581115723e-01,-6.319931745529174805e-01,6.283040642738342285e-01
9.797979797979797567e+00,4.400597214698791504e-01,-1.882558763027191162e-01,-3.155488073825836182e-01,3.875069618225097656e-01,-4.413919448852539062e-01,4.388154149055480957e-01
9.898989898989899672e+00,2.300313711166381836e-01,-9.840654581785202026e-02,-1.649460792541503906e-01,2.025606185197830200e-01,-2.307277619838714600e-01,2.293809354305267334e-01
1.000000000000000000e+01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
