t,J1,J2,J3,J4,J5,J6
4.343434343434343425e+00,8.852746486663818359e-01,1.011098504066467285e+00,1.962086677551269531e+00,1.691043376922607422e+00,1.766547679901123047e+00,2.296819925308227539e+00
4.444444444444444642e+00,1.041315793991088867e+00,1.154962658882141113e+00,2.092034101486206055e+00,1.827186822891235352e+00,1.734705686569213867e+00,2.330308437347412109e+00
4.545454545454544970e+00,1.175868749618530273e+00,1.279015660285949707e+00,2.204086542129516602e+00,1.944582462310791016e+00,1.707248687744140625e+00,2.359185218811035156e+00
4.646464646464646187e+00,1.285865068435668945e+00,1.380427956581115723e+00,2.295688629150390625e+00,2.040552377700805664e+00,1.684802770614624023e+00,2.382791996002197266e+00
4.747474747474747403e+00,1.368233919143676758e+00,1.456369042396545410e+00,2.364283561706542969e+00,2.112418174743652344e+00,1.667994499206542969e+00,2.400469303131103516e+00
4.848484848484848619e+00,1.419906616210937500e+00,1.504009366035461426e+00,2.407315492630004883e+00,2.157501697540283203e+00,1.657450079917907715e+00,2.411559104919433594e+00
4.949494949494949836e+00,1.437813043594360352e+00,1.520518422126770020e+00,2.422227382659912109e+00,2.173124790191650391e+00,1.653796076774597168e+00,2.415401935577392578e+00
5.050505050505050164e+00,1.437813162803649902e+00,1.520518541336059570e+00,2.422227382659912109e+00,2.173124790191650391e+00,1.653796076774597168e+00,2.415401935577392578e+00
5.151515151515151381e+00,1.418378114700317383e+00,1.518018722534179688e+00,2.418677568435668945e+00,2.151417970657348633e+00,1.657613039016723633e+00,2.391051054000854492e+00
5.252525252525252597e+00,1.362294197082519531e+00,1.510805130004882812e+00,2.408433437347412109e+00,2.088778018951416016e+00,1.668627738952636719e+00,2.320781469345092773e+00
5.353535353535353813e+00,1.272893071174621582e+00,1.499306201934814453e+00,2.392104148864746094e+00,1.988926410675048828e+00,1.686185836791992188e+00,2.208767652511596680e+00
5.454545454545454142e+00,1.153506517410278320e+00,1.483950495719909668e+00,2.370297670364379883e+00,1.855584025382995605e+00,1.709632873535156250e+00,2.059184074401855469e+00
5.555555555555555358e+00,1.007466197013854980e+00,1.465166568756103516e+00,2.343622684478759766e+00,1.692472338676452637e+00,1.738314747810363770e+00,1.876204967498779297e+00
5.656565656565656575e+00,8.381038904190063477e-01,1.443382859230041504e+00,2.312688112258911133e+00,1.503312349319458008e+00,1.771576881408691406e+00,1.664004921913146973e+00
5.757575757575757791e+00,6.487511992454528809e-01,1.419028043746948242e+00,2.278101921081542969e+00,1.291825294494628906e+00,1.808765053749084473e+00,1.426758289337158203e+00
5.858585858585858119e+00,4.427398443222045898e-01,1.392530560493469238e+00,2.240473270416259766e+00,1.061732292175292969e+00,1.849224925041198730e+00,1.168639421463012695e+00
5.959595959595959336e+00,2.234017848968505859e-01,1.364318847656250000e+00,2.200410366058349609e+00,8.167546987533569336e-01,1.892302155494689941e+00,8.938230276107788086e-01
6.060606060606060552e+00,-5.931496620178222656e-03,1.334821581840515137e+00,2.158521652221679688e+00,5.606132745742797852e-01,1.937342405319213867e+00,6.064831018447875977e-01
6.161616161616161769e+00,-2.419281005859375000e-01,1.304467320442199707e+00,2.115415811538696289e+00,2.970298528671264648e-01,1.983691215515136719e+00,3.107945919036865234e-01
6.262626262626262097e+00,-4.812566041946411133e-01,1.273684501647949219e+00,2.071701526641845703e+00,2.972507476806640625e-02,2.030694484710693359e+00,1.093149185180664062e-02
6.363636363636363313e+00,-7.205847501754760742e-01,1.242901682853698730e+00,2.027987241744995117e+00,-2.375795841217041016e-01,2.077697753906250000e+00,-2.889313697814941406e-01
6.464646464646464530e+00,-9.565817117691040039e-01,1.212547302246093750e+00,1.984881401062011719e+00,-5.011632442474365234e-01,2.124046802520751953e+00,-5.846202373504638672e-01
6.565656565656565746e+00,-1.185915112495422363e+00,1.183050155639648438e+00,1.942992806434631348e+00,-7.573044300079345703e-01,2.169086933135986328e+00,-8.719599246978759766e-01
6.666666666666666963e+00,-1.405252814292907715e+00,1.154838562011718750e+00,1.902929902076721191e+00,-1.002281904220581055e+00,2.212164163589477539e+00,-1.146776199340820312e+00
6.767676767676767291e+00,-1.611264586448669434e+00,1.128340959548950195e+00,1.865301012992858887e+00,-1.232375383377075195e+00,2.252624034881591797e+00,-1.404895305633544922e+00
6.868686868686868507e+00,-1.800617098808288574e+00,1.103986024856567383e+00,1.830714941024780273e+00,-1.443862199783325195e+00,2.289812326431274414e+00,-1.642141819000244141e+00
6.969696969696969724e+00,-1.969979643821716309e+00,1.082202434539794922e+00,1.799780249595642090e+00,-1.633022546768188477e+00,2.323074340820312500e+00,-1.854342460632324219e+00
7.070707070707070940e+00,-2.116019725799560547e+00,1.063418507575988770e+00,1.773105382919311523e+00,-1.796133756637573242e+00,2.351756095886230469e+00,-2.037321090698242188e+00
7.171717171717171269e+00,-2.235406398773193359e+00,1.048062801361083984e+00,1.751298904418945312e+00,-1.929476261138916016e+00,2.375203371047973633e+00,-2.186904907226562500e+00
7.272727272727272485e+00,-2.324807167053222656e+00,1.036563873291015625e+00,1.734969615936279297e+00,-2.029327869415283203e+00,2.392761230468750000e+00,-2.298918247222900391e+00
7.373737373737373701e+00,-2.380891323089599609e+00,1.029350280761718750e+00,1.724725484848022461e+00,-2.091967582702636719e+00,2.403776168823242188e+00,-2.369188308715820312e+00
7.474747474747474918e+00,-2.400326251983642578e+00,1.026850461959838867e+00,1.721175670623779297e+00,-2.113674640655517578e+00,2.407593011856079102e+00,-2.393538951873779297e+00
7.575757575757575246e+00,-2.400326251983642578e+00,1.026850461959838867e+00,1.721175670623779297e+00,-2.113674879074096680e+00,2.407593011856079102e+00,-2.393539190292358398e+00
7.676767676767676463e+00,-2.388171911239624023e+00,1.021650791168212891e+00,1.712460279464721680e+00,-2.102972030639648438e+00,2.395401716232299805e+00,-2.381419181823730469e+00
7.777777777777777679e+00,-2.353097677230834961e+00,1.006646275520324707e+00,1.687309980392456055e+00,-2.072086334228515625e+00,2.360221385955810547e+00,-2.346444129943847656e+00
7.878787878787878896e+00,-2.297187328338623047e+00,9.827280044555664062e-01,1.647218942642211914e+00,-2.022852897644042969e+00,2.304141759872436523e+00,-2.290691852569580078e+00
7.979797979797979224e+00,-2.222524166107177734e+00,9.507874250411987305e-01,1.593681097030639648e+00,-1.957106351852416992e+00,2.229252815246582031e+00,-2.216239929199218750e+00
8.080808080808081328e+00,-2.131192445755004883e+00,9.117160439491271973e-01,1.528190851211547852e+00,-1.876681566238403320e+00,2.137644290924072266e+00,-2.125166416168212891e+00
8.181818181818181657e+00,-2.025275230407714844e+00,8.664050698280334473e-01,1.452241897583007812e+00,-1.783413171768188477e+00,2.031406641006469727e+00,-2.019548654556274414e+00
8.282828282828281985e+00,-1.906856417655944824e+00,8.157459497451782227e-01,1.367328643798828125e+00,-1.679136037826538086e+00,1.912629246711730957e+00,-1.901464700698852539e+00
8.383838383838384090e+00,-1.778019428253173828e+00,7.606299519538879395e-01,1.274944901466369629e+00,-1.565685033798217773e+00,1.783402204513549805e+00,-1.772991895675659180e+00
8.484848484848484418e+00,-1.640848040580749512e+00,7.019485235214233398e-01,1.176584959030151367e+00,-1.444894909858703613e+00,1.645815610885620117e+00,-1.636208415031433105e+00
8.585858585858586522e+00,-1.497425675392150879e+00,6.405930519104003906e-01,1.073742628097534180e+00,-1.318600416183471680e+00,1.501959085464477539e+00,-1.493191719055175781e+00
8.686868686868686851e+00,-1.349836230278015137e+00,5.774548053741455078e-01,9.679123163223266602e-01,-1.188636302947998047e+00,1.353922843933105469e+00,-1.346019506454467773e+00
