t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
7.777777777777777679e+00,-5.139281600713729858e-02,-2.613631486892700195e-01,-3.223939836025238037e-01,1.349204964935779572e-02,1.478015631437301636e-01,6.481204181909561157e-02
7.878787878787878896e+00,-7.358516752719879150e-02,-3.742244839668273926e-01,-4.616095423698425293e-01,1.931816153228282928e-02,2.116249501705169678e-01,9.279905259609222412e-02
7.979797979797979224e+00,-9.344148635864257812e-02,-4.752057194709777832e-01,-5.861708521842956543e-01,2.453099936246871948e-02,2.687301039695739746e-01,1.178400665521621704e-01
8.080808080808081328e+00,-1.109617576003074646e-01,-5.643067359924316406e-01,-6.960778832435607910e-01,2.913055941462516785e-02,3.191169798374176025e-01,1.399350762367248535e-01
8.181818181818181657e+00,-1.261460036039352417e-01,-6.415277123451232910e-01,-7.913306951522827148e-01,3.311685100197792053e-02,3.627856373786926270e-01,1.590840965509414673e-01
8.282828282828281985e+00,-1.389942169189453125e-01,-7.068685293197631836e-01,-8.719291687011718750e-01,3.648986294865608215e-02,3.997360467910766602e-01,1.752871125936508179e-01
8.383838383838384090e+00,-1.495063602924346924e-01,-7.603290677070617676e-01,-9.378733634948730469e-01,3.924959525465965271e-02,4.299681186676025391e-01,1.885441094636917114e-01
8.484848484848484418e+00,-1.576825082302093506e-01,-8.019096255302429199e-01,-9.891632795333862305e-01,4.139605909585952759e-02,4.534820616245269775e-01,1.988551318645477295e-01
8.585858585858586522e+00,-1.635225862264633179e-01,-8.316099047660827637e-01,-1.025799036026000977e+00,4.292924702167510986e-02,4.702776372432708740e-01,2.062201052904129028e-01
8.686868686868686851e+00,-1.670266538858413696e-01,-8.494302034378051758e-01,-1.047780394554138184e+00,4.384915903210639954e-02,4.803550243377685547e-01,2.106391191482543945e-01
8.787878787878787179e+00,-1.681946814060211182e-01,-8.553702235221862793e-01,-1.055107593536376953e+00,4.415579885244369507e-02,4.837141931056976318e-01,2.121121436357498169e-01
8.888888888888889284e+00,-1.670266687870025635e-01,-8.494302034378051758e-01,-1.047780394554138184e+00,4.384916275739669800e-02,4.803550839424133301e-01,2.106391489505767822e-01
8.989898989898989612e+00,-1.635226011276245117e-01,-8.316100239753723145e-01,-1.025799036026000977e+00,4.292925074696540833e-02,4.702776968479156494e-01,2.062201201915740967e-01
9.090909090909089940e+00,-1.576825082302093506e-01,-8.019096255302429199e-01,-9.891632795333862305e-01,4.139605909585952759e-02,4.534820616245269775e-01,1.988551318645477295e-01
9.191919191919192045e+00,-1.495063751935958862e-01,-7.603291273117065430e-01,-9.378734827041625977e-01,3.924959897994995117e-02,4.299681782722473145e-01,1.885441243648529053e-01
9.292929292929292373e+00,-1.389942169189453125e-01,-7.068685293197631836e-01,-8.719291687011718750e-01,3.648986294865608215e-02,3.997360467910766602e-01,1.752871125936508179e-01
9.393939393939394478e+00,-1.261460036039352417e-01,-6.415277123451232910e-01,-7.913306951522827148e-01,3.311685100197792053e-02,3.627856373786926270e-01,1.590840965509414673e-01
9.494949494949494806e+00,-1.109617799520492554e-01,-5.643068552017211914e-01,-6.960780024528503418e-01,2.913056686520576477e-02,3.191170394420623779e-01,1.399351060390472412e-01
9.595959595959595134e+00,-9.344150125980377197e-02,-4.752057492733001709e-01,-5.861709713935852051e-01,2.453100308775901794e-02,2.687301337718963623e-01,1.178400889039039612e-01
9.696969696969697239e+00,-7.358516752719879150e-02,-3.742244839668273926e-01,-4.616095423698425293e-01,1.931816153228282928e-02,2.116249501705169678e-01,9.279905259609222412e-02
9.797979797979797567e+00,-5.139280483126640320e-02,-2.613630890846252441e-01,-3.223938941955566406e-01,1.349204592406749725e-02,1.478015184402465820e-01,6.481201946735382080e-02
9.898989898989899672e+00,-2.686443924903869629e-02,-1.366216987371444702e-01,-1.685242056846618652e-01,7.052666042000055313e-03,7.725994288921356201e-02,3.387903422117233276e-02
1.000000000000000000e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
