t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
4.949494949494949836e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.050505050505050164e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
5.151515151515151381e+00,-1.131976395845413208e-01,-8.532594889402389526e-02,8.949832990765571594e-03,-1.896696165204048157e-03,-2.471271529793739319e-02,-1.284385472536087036e-02
5.252525252525252597e+00,-4.142733514308929443e-01,-3.122703731060028076e-01,3.275401890277862549e-02,-6.941405590623617172e-03,-9.044199436902999878e-02,-4.700510948896408081e-02
5.353535353535353813e+00,-8.493031859397888184e-01,-6.401864886283874512e-01,6.714912503957748413e-02,-1.423059869557619095e-02,-1.854154318571090698e-01,-9.636532515287399292e-02
5.454545454545454142e+00,-1.369498729705810547e+00,-1.032298684120178223e+00,1.082777380943298340e-01,-2.294679544866085052e-02,-2.989817857742309570e-01,-1.553887873888015747e-01
5.555555555555555358e+00,-1.931207299232482910e+00,-1.455702543258666992e+00,1.526885479688644409e-01,-3.235856816172599792e-02,-4.216110706329345703e-01,-2.191224843263626099e-01
5.656565656565656575e+00,-2.495911359786987305e+00,-1.881364464759826660e+00,1.973361819982528687e-01,-4.182053357362747192e-02,-5.448943376541137695e-01,-2.831960618495941162e-01
5.757575757575757791e+00,-3.030230283737182617e+00,-2.284122467041015625e+00,2.395814508199691772e-01,-5.077337846159934998e-02,-6.615440249443054199e-01,-3.438220024108886719e-01
5.858585858585858119e+00,-3.505916357040405273e+00,-2.642684459686279297e+00,2.771910130977630615e-01,-5.874378606677055359e-02,-7.653932571411132812e-01,-3.977952599525451660e-01
5.959595959595959336e+00,-3.899861574172973633e+00,-2.939631938934326172e+00,3.083377778530120850e-01,-6.534458696842193604e-02,-8.513973355293273926e-01,-4.424938261508941650e-01
6.060606060606060552e+00,-4.194090366363525391e+00,-3.161414861679077148e+00,3.316006362438201904e-01,-7.027456164360046387e-02,-9.156317710876464844e-01,-4.758782088756561279e-01
6.161616161616161769e+00,-4.375763416290283203e+00,-3.298356294631958008e+00,3.459643721580505371e-01,-7.331860810518264771e-02,-9.552936553955078125e-01,-4.964915215969085693e-01
6.262626262626262097e+00,-4.437175750732421875e+00,-3.344647645950317383e+00,3.508198857307434082e-01,-7.434761524200439453e-02,-9.687010049819946289e-01,-5.034596323966979980e-01
6.363636363636363313e+00,-4.375762462615966797e+00,-3.298355579376220703e+00,3.459642827510833740e-01,-7.331859320402145386e-02,-9.552934765815734863e-01,-4.964914321899414062e-01
6.464646464646464530e+00,-4.194091320037841797e+00,-3.161415815353393555e+00,3.316006958484649658e-01,-7.027458399534225464e-02,-9.156320691108703613e-01,-4.758783280849456787e-01
6.565656565656565746e+00,-3.899861574172973633e+00,-2.939631938934326172e+00,3.083377778530120850e-01,-6.534458696842193604e-02,-8.513973355293273926e-01,-4.424938261508941650e-01
6.666666666666666963e+00,-3.505917072296142578e+00,-2.642684698104858398e+00,2.771910429000854492e-01,-5.874380096793174744e-02,-7.653934359550476074e-01,-3.977952897548675537e-01
6.767676767676767291e+00,-3.030230998992919922e+00,-2.284122943878173828e+00,2.395814955234527588e-01,-5.077338218688964844e-02,-6.615441441535949707e-01,-3.438220918178558350e-01
6.868686868686868507e+00,-2.495911359786987305e+00,-1.881364464759826660e+00,1.973361819982528687e-01,-4.182053357362747192e-02,-5.448943376541137695e-01,-2.831960618495941162e-01
6.969696969696969724e+00,-1.931207895278930664e+00,-1.455703020095825195e+00,1.526885926723480225e-01,-3.235857933759689331e-02,-4.216111600399017334e-01,-2.191225588321685791e-01
7.070707070707070940e+00,-1.369501471519470215e+00,-1.032300710678100586e+00,1.082779541611671448e-01,-2.294684015214443207e-02,-2.989823520183563232e-01,-1.553890854120254517e-01
7.171717171717171269e+00,-8.493031859397888184e-01,-6.401864886283874512e-01,6.714912503957748413e-02,-1.423059869557619095e-02,-1.854154318571090698e-01,-9.636532515287399292e-02
7.272727272727272485e+00,-4.142745435237884521e-01,-3.122712373733520508e-01,3.275410830974578857e-02,-6.941425148397684097e-03,-9.044224768877029419e-02,-4.700523987412452698e-02
7.373737373737373701e+00,-1.131907701492309570e-01,-8.532077074050903320e-02,8.949290029704570770e-03,-1.896581263281404972e-03,-2.471121773123741150e-02,-1.284307707101106644e-02
7.474747474747474918e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
7.575757575757575246e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.676767676767676463e+00,1.890253089368343353e-02,-9.811493568122386932e-03,-3.637306764721870422e-02,-2.769955806434154510e-02,1.438000053167343140e-02,2.312498353421688080e-02
