t,J1,J2,J3,J4,J5,J6
1.111111111111111160e+00,-3.699469566345214844e-01,1.084412574768066406e+00,-5.870724916458129883e-01,1.533017635345458984e+00,-2.099810361862182617e+00,5.142849087715148926e-01
1.212121212121212155e+00,-3.852123618125915527e-01,9.046688079833984375e-01,-2.562372684478759766e-01,1.514265537261962891e+00,-2.053614139556884766e+00,4.472546875476837158e-01
1.313131313131313149e+00,-4.004777967929840088e-01,7.249248027801513672e-01,7.459855079650878906e-02,1.495513439178466797e+00,-2.007417678833007812e+00,3.802243769168853760e-01
1.414141414141414144e+00,-4.153216183185577393e-01,5.501449108123779297e-01,3.962972164154052734e-01,1.477279305458068848e+00,-1.962496995925903320e+00,3.150452971458435059e-01
1.515151515151515138e+00,-4.293400645256042480e-01,3.850835561752319336e-01,7.001080513000488281e-01,1.460059046745300293e+00,-1.920074224472045898e+00,2.534904479980468750e-01
1.616161616161616132e+00,-4.421647787094116211e-01,2.340781688690185547e-01,9.780478477478027344e-01,1.444305181503295898e+00,-1.881263971328735352e+00,1.971773505210876465e-01
1.717171717171717127e+00,-4.534807205200195312e-01,1.008373498916625977e-01,1.223289966583251953e+00,1.430404543876647949e+00,-1.847019433975219727e+00,1.474890708923339844e-01
1.818181818181818121e+00,-4.630439281463623047e-01,-1.176500320434570312e-02,1.430545091629028320e+00,1.418657183647155762e+00,-1.818079233169555664e+00,1.054973006248474121e-01
1.919191919191919116e+00,-4.706989526748657227e-01,-1.018996238708496094e-01,1.596446514129638672e+00,1.409253716468811035e+00,-1.794913530349731445e+00,7.188415527343750000e-02
2.020202020202020332e+00,-4.763968586921691895e-01,-1.689903736114501953e-01,1.719933271408081055e+00,1.402254343032836914e+00,-1.777670383453369141e+00,4.686456918716430664e-02
2.121212121212121104e+00,-4.802133440971374512e-01,-2.139277458190917969e-01,1.802644968032836914e+00,1.397566199302673340e+00,-1.766120910644531250e+00,3.010654449462890625e-02
2.222222222222222321e+00,-4.823657870292663574e-01,-2.392718791961669922e-01,1.849292993545532227e+00,1.394922137260437012e+00,-1.759607076644897461e+00,2.065515518188476562e-02
2.323232323232323093e+00,-4.832311868667602539e-01,-2.494614124298095703e-01,1.868047952651977539e+00,1.393859148025512695e+00,-1.756988286972045898e+00,1.685529947280883789e-02
2.424242424242424310e+00,-4.833644628524780273e-01,-2.510309219360351562e-01,1.870936632156372070e+00,1.393695354461669922e+00,-1.756584882736206055e+00,1.626998186111450195e-02
2.525252525252525082e+00,-4.833644628524780273e-01,-2.510309517383575439e-01,1.870936751365661621e+00,1.393695354461669922e+00,-1.756584882736206055e+00,1.626998744904994965e-02
2.626262626262626299e+00,-4.809480309486389160e-01,-2.489983290433883667e-01,1.871450304985046387e+00,1.393229246139526367e+00,-1.756237506866455078e+00,1.636144518852233887e-02
2.727272727272727071e+00,-4.652559757232666016e-01,-2.357986420392990112e-01,1.874785542488098145e+00,1.390202522277832031e+00,-1.753981590270996094e+00,1.695536077022552490e-02
2.828282828282828287e+00,-4.262310564517974854e-01,-2.029720097780227661e-01,1.883080124855041504e+00,1.382675409317016602e+00,-1.748371243476867676e+00,1.843238621950149536e-02
