t,J1,J2,J3,J4,J5,J6
5.400000000000000355e+00,-4.740735190680961386e-01,-7.234251534334638911e-02,-1.835371425484184221e-02,-4.581430464553078175e-02,1.390941699354016070e-02,6.963804213929252439e-04
5.500000000000000000e+00,-4.626593958145557295e-01,-7.948441334386184554e-02,-1.873862805698356393e-02,-4.450647636950193914e-02,1.303832453706908930e-02,6.360027395809655752e-04
5.600000000000000533e+00,-4.520009456659362379e-01,-8.704845931354097954e-02,-1.944417197199290598e-02,-4.320005619005244657e-02,1.218174481748659707e-02,5.760492232543705298e-04
5.700000000000000178e+00,-4.421105481916792201e-01,-9.508775775355529647e-02,-2.050175749541825396e-02,-4.189712099305775705e-02,1.134152604880523524e-02,5.166396818828295498e-04
5.800000000000000711e+00,-4.329836948794154039e-01,-1.036500894122835831e-01,-2.193950315401052911e-02,-4.059934526821826206e-02,1.051930738425081377e-02,4.578947198515892296e-04
5.900000000000000355e+00,-4.245997300216348136e-01,-1.127752754484605546e-01,-2.378103611145203702e-02,-3.930805864915377229e-02,9.716547718256793309e-03,3.999372249974036866e-04
6.000000000000000000e+00,-4.169228976641959350e-01,-1.224925989540469884e-01,-2.604431453939213062e-02,-3.802429696064649201e-02,8.934549521440156641e-03,3.428934772957028371e-04
6.100000000000000533e+00,-4.099036946452959129e-01,-1.328184291411388662e-01,-2.874054092761587839e-02,-3.674884604045308700e-02,8.174477354267023141e-03,2.868938365953015851e-04
6.200000000000000178e+00,-4.034805075212731795e-01,-1.437541991754506809e-01,-3.187323935411117554e-02,-3.548227779255935105e-02,7.437370888110481429e-03,2.320729909429053927e-04
6.300000000000000711e+00,-3.975814884717268072e-01,-1.552848799985441230e-01,-3.543756570013277540e-02,-3.422497833266028439e-02,6.724152567855551377e-03,1.785697751457409471e-04
6.400000000000000355e+00,-3.921266050192512287e-01,-1.673780688991088894e-01,-3.941990855748590122e-02,-3.297716867303230465e-02,6.035630451240877291e-03,1.265265992813204921e-04
6.500000000000000000e+00,-3.870297832848976771e-01,-1.799837745399798239e-01,-4.379782081563905749e-02,-3.173891907581719019e-02,5.372497197603401040e-03,7.608855469757498939e-05
6.600000000000000533e+00,-3.822010565637334878e-01,-1.930349331119788625e-01,-4.854029928903210583e-02,-3.051015885737359476e-02,4.735326573293820174e-03,2.740228655785657862e-05
6.700000000000000178e+00,-3.775486312835182323e-01,-2.064486383105111067e-01,-5.360840466041046776e-02,-2.929068391952886069e-02,4.124569111065824745e-03,-1.938526604855751137e-05
6.800000000000000711e+00,-3.729807907924020394e-01,-2.201280167288373057e-01,-5.895618926910749236e-02,-2.808016450663484639e-02,3.540548641391093581e-03,-6.412816070728121604e-05
6.900000000000000355e+00,-3.684075727112045007e-01,-2.339646356837446484e-01,-6.453187859586360930e-02,-2.687815557940662417e-02,2.983461272676268469e-03,-1.066826817320131870e-04
