t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
5.400000000000000355e+00,1.141412325354041329e-01,-7.141898000515459199e-02,-3.849138021417221941e-03,1.307828276028845382e-02,-8.710924564710720991e-03,-6.037768181195964697e-04
5.500000000000000000e+00,1.065845014861948742e-01,-7.564045969679134007e-02,-7.055439150093408343e-03,1.306420179449494651e-02,-8.565797195824917040e-03,-5.995351632659502369e-04
5.600000000000000533e+00,9.890397474257035804e-02,-8.039298440014312763e-02,-1.057585523425346591e-02,1.302935196994688301e-02,-8.402187686813621798e-03,-5.940954137154102338e-04
5.700000000000000178e+00,9.126853312263794038e-02,-8.562331658728281059e-02,-1.437745658592274808e-02,1.297775724839492391e-02,-8.222186645544223363e-03,-5.874496203124032019e-04
5.800000000000000711e+00,8.383964857780601410e-02,-9.125186036176975712e-02,-1.841532957441508953e-02,1.291286619064488037e-02,-8.027596659940195931e-03,-5.795749485418551054e-04
5.900000000000000355e+00,7.676832357438891086e-02,-9.717323505586437926e-02,-2.263278427940093596e-02,1.283761688507278377e-02,-7.819981968166371880e-03,-5.704374770170082777e-04
6.000000000000000000e+00,7.019203018900006807e-02,-1.032583018709188061e-01,-2.696226388223746731e-02,1.275450920193406043e-02,-7.600721671731328934e-03,-5.599964070040124118e-04
6.100000000000000533e+00,6.423187124022736172e-02,-1.093577003431180084e-01,-3.132698426495299920e-02,1.266568247893738036e-02,-7.371064661565411916e-03,-5.482084565239619782e-04
6.200000000000000178e+00,5.899019049546344595e-02,-1.153068082309342962e-01,-3.564326346021600561e-02,1.257299459899068571e-02,-7.132183202549300521e-03,-5.350321579716444016e-04
6.300000000000000711e+00,5.454883452475591671e-02,-1.209318890056477191e-01,-3.982342857353123738e-02,1.247809659627981994e-02,-6.885221166146742594e-03,-5.204317586442045503e-04
6.400000000000000355e+00,5.096821734353536304e-02,-1.260570564087093726e-01,-4.377912258153155572e-02,1.238249597215117064e-02,-6.631332536374762512e-03,-5.043804458374549727e-04
6.500000000000000000e+00,4.828726721164176838e-02,-1.305115857199902751e-01,-4.742478473393048344e-02,1.228760218443596293e-02,-6.371706243095811260e-03,-4.868626813971840806e-04
6.600000000000000533e+00,4.652425280215246456e-02,-1.341370519853224974e-01,-5.068105371378364005e-02,1.219474937844735284e-02,-6.107574622279950821e-03,-4.678755260641408458e-04
6.700000000000000178e+00,4.567840491116220009e-02,-1.367937841832618795e-01,-5.347784608697028069e-02,1.210519412894012908e-02,-5.840204696747312504e-03,-4.474289465872370196e-04
6.800000000000000711e+00,4.573218081197519269e-02,-1.383661895490733429e-01,-5.575689326756116948e-02,1.202008927228221009e-02,-5.570873687148252852e-03,-4.255452102473196007e-04
6.900000000000000355e+00,4.665396955019573966e-02,-1.387666136232313385e-01,-5.747357336334799061e-02,1.194043819559894443e-02,-5.300832295206918052e-03,-4.022575647827824935e-04
7.000000000000000000e+00,4.840101236375234095e-02,-1.379375422902132109e-01,-5.859794185147457896e-02,1.186703659121843973e-02,-5.031260958541707018e-03,-3.776084637777869335e-04
7.100000000000000533e+00,5.092231322646780661e-02,-1.358521025490790624e-01,-5.911493765768411485e-02,1.180041020644514820e-02,-4.763225170902350702e-03,-3.516476221210541246e-04
7.200000000000000178e+00,5.416133683675185967e-02,-1.325129603595673056e-01,-5.902380984722606361e-02,1.174075729007312274e-02,-4.497635965326909381e-03,-3.244301742107399186e-04
7.300000000000000711e+00,5.805832931746541387e-02,-1.279498319041241783e-01,-5.833686759542245498e-02,1.168790329742837308e-02,-4.235220815437331851e-03,-2.960151663760231516e-04
7.400000000000000355e+00,6.255214353015367545e-02,-1.222159098764549895e-01,-5.707769788289031310e-02,1.164127323537795036e-02,-3.976508712340348292e-03,-2.664645556055707763e-04
7.500000000000000000e+00,6.758149956135686698e-02,-1.153835557102756704e-01,-5.527901977329074262e-02,1.159988422554581941e-02,-3.721831302637590867e-03,-2.358428214391251854e-04
7.600000000000000533e+00,7.308565609979121580e-02,-1.075396237622125162e-01,-5.298035192023528572e-02,1.156235790401954205e-02,-3.471340034982352794e-03,-2.042172379922969037e-04
7.700000000000000178e+00,7.900450618027256289e-02,-9.878076960962961506e-02,-5.022566355299423746e-02,1.152694958406639235e-02,-3.225037536767146832e-03,-1.716588070614350587e-04
7.800000000000000711e+00,8.527813882500918929e-02,-8.920905890954192174e-02,-4.706116195642710831e-02,1.149158900612668593e-02,-2.982820138384099928e-03,-1.382438262831658287e-04
7.900000000000000355e+00,9.184592550426778912e-02,-7.892814324756158850e-02,-4.353334498357117749e-02,1.145392617434062496e-02,-2.744527702518484436e-03,-1.040560604231134472e-04
8.000000000000000000e+00,9.864519703862632827e-02,-6.804021219694260381e-02,-3.968741881566879154e-02,1.141137528463794307e-02,-2.509996735669998459e-03,-6.918949858944226593e-05
8.099999999999999645e+00,1.056095730810307082e-01,-5.664387263246858234e-02,-3.556615199741755551e-02,1.136115002658638282e-02,-2.279113120396353189e-03,-3.375171350446786605e-05
8.200000000000001066e+00,1.126669933942123086e-01,-4.483305248641789725e-02,-3.120920926818777918e-02,1.130028445269184653e-02,-2.051861618190930180e-03,2.132111774076769165e-06
8.300000000000000711e+00,1.197374786452119894e-01,-3.269698113730104549e-02,-2.665298508856118326e-02,1.122563498426155243e-02,-1.828370432544962256e-03,3.831436194463748917e-05
8.400000000000000355e+00,1.267306195360277388e-01,-2.032126664798070484e-02,-2.193093908707961087e-02,1.113386081196877930e-02,-1.608950459199687440e-03,7.461917223142849886e-05
8.500000000000000000e+00,1.335427589380286384e-01,-7.790075398045687161e-03,-1.707442613034548459e-02,1.102138189144751500e-02,-1.394130265484006459e-03,1.108353377103300699e-04
8.599999999999999645e+00,1.400537972487865823e-01,4.810572576740624814e-03,-1.211401516111654600e-02,1.088431606272082311e-02,-1.184689234196088141e-03,1.467075968710977838e-04
8.700000000000001066e+00,1.461235283039859778e-01,1.738834176340572218e-02,-7.081307591617275361e-03,1.071840003330644733e-02,-9.816925976390013762e-04,1.819258890304555260e-04
8.800000000000000711e+00,1.515874296601136262e-01,2.983882320229604146e-02,-2.011305119898055584e-03,1.051890419866961628e-02,-7.865331582192542801e-04,2.161122157247946293e-04
8.900000000000000355e+00,1.562519496375800176e-01,4.203820961784346388e-02,3.054548404738801314e-03,1.028056073404871526e-02,-6.009850156976837736e-04,2.488049619887567590e-04
9.000000000000000000e+00,1.598896888573451136e-01,5.383389148180591638e-02,8.064391401283038663e-03,9.997541759605980960e-03,-4.272735436130849261e-04,2.794411963484223402e-04
9.099999999999999645e+00,1.622357340589888064e-01,6.503205085812892305e-02,1.295053636569331625e-02,9.663554320506211395e-03,-2.681600771208052193e-04,3.073390174203032162e-04
9.200000000000001066e+00,1.629882231532341075e-01,7.538063329012893721e-02,1.762171843907102409e-02,9.272162190356878289e-03,-1.270212146045535042e-04,3.316851058139577680e-04
9.300000000000000711e+00,1.618194875750264827e-01,8.454495452339730321e-02,2.195144397010240570e-02,8.817478578674766213e-03,-7.853625630119834495e-06,3.515375933174651104e-04
9.400000000000000355e+00,1.584081960796120125e-01,9.207179710421986574e-02,2.576016634811226919e-02,8.295302763036442248e-03,8.496983270957058764e-05,3.658588932534284112e-04
9.500000000000000000e+00,1.525023340265903027e-01,9.733845587446068870e-02,2.878960371842537516e-02,7.704379150626915369e-03,1.475104085091964159e-04,3.735880075049336879e-04
9.600000000000001421e+00,1.440020532544017406e-01,9.949652124685076648e-02,3.067475200141554781e-02,7.046643725401662353e-03,1.778719749743026455e-04,3.737355013258991817e-04
9.700000000000001066e+00,1.329961378636466685e-01,9.746498786999188702e-02,3.094119138742184444e-02,6.325039874099860383e-03,1.777986734249436651e-04,3.654628760647488398e-04
9.800000000000000711e+00,1.196418696472842103e-01,9.003229770353386729e-02,2.905935015711195654e-02,5.538767835064356201e-03,1.516779315243018051e-04,3.481513036441971284e-04
9.900000000000000355e+00,1.038652586287718282e-01,7.573825865656119705e-02,2.442128144333794923e-02,4.673166940810921655e-03,1.015498260193659167e-04,3.215509251867415454e-04
1.000000000000000000e+01,6.326122881223500416e-03,4.017098646081254665e-03,1.246500052985002882e-03,2.737911051753994310e-04,4.010614023479709407e-06,1.061378274279243172e-05
