t,J1,J2,J3,J4,J5,J6
4.343434343434343425e+00,-5.528329610824584961e-01,-6.764871478080749512e-01,-4.109441116452217102e-02,-4.434277117252349854e-02,2.961107529699802399e-02,-2.667108783498406410e-03
4.444444444444444642e+00,-5.676304101943969727e-01,-7.000172138214111328e-01,-4.394138976931571960e-02,-4.540003463625907898e-02,3.033099137246608734e-02,-2.736693713814020157e-03
4.545454545454544970e+00,-5.786447525024414062e-01,-7.175315618515014648e-01,-4.606050625443458557e-02,-4.618699848651885986e-02,3.086685203015804291e-02,-2.788488287478685379e-03
4.646464646464646187e+00,-5.860221385955810547e-01,-7.292626500129699707e-01,-4.747989401221275330e-02,-4.671410471200942993e-02,3.122577071189880371e-02,-2.823180053383111954e-03
4.747474747474747403e+00,-5.901829004287719727e-01,-7.358788251876831055e-01,-4.828040674328804016e-02,-4.701139032840728760e-02,3.142819553613662720e-02,-2.842746209353208542e-03
4.848484848484848619e+00,-5.918557047843933105e-01,-7.385388612747192383e-01,-4.860224947333335876e-02,-4.713090881705284119e-02,3.150958195328712463e-02,-2.850612392649054527e-03
4.949494949494949836e+00,-5.921133756637573242e-01,-7.389485836029052734e-01,-4.865182563662528992e-02,-4.714931920170783997e-02,3.152211755514144897e-02,-2.851824043318629265e-03
5.050505050505050164e+00,-5.921133756637573242e-01,-7.389485836029052734e-01,-4.865182191133499146e-02,-4.714931920170783997e-02,3.152211755514144897e-02,-2.851824043318629265e-03
5.151515151515151381e+00,-5.920865535736083984e-01,-7.398402094841003418e-01,-4.892923682928085327e-02,-4.714798927307128906e-02,3.152509406208992004e-02,-2.851024502888321877e-03
5.252525252525252597e+00,-5.919125676155090332e-01,-7.456301450729370117e-01,-5.073072761297225952e-02,-4.713936522603034973e-02,3.154442831873893738e-02,-2.845833078026771545e-03
5.353535353535353813e+00,-5.914798974990844727e-01,-7.600293159484863281e-01,-5.521090328693389893e-02,-4.711791500449180603e-02,3.159251436591148376e-02,-2.832922386005520821e-03
5.454545454545454142e+00,-5.907126069068908691e-01,-7.855610847473144531e-01,-6.315489858388900757e-02,-4.707987979054450989e-02,3.167777135968208313e-02,-2.810030011460185051e-03
5.555555555555555358e+00,-5.895671248435974121e-01,-8.236801624298095703e-01,-7.501531392335891724e-02,-4.702309146523475647e-02,3.180506452918052673e-02,-2.775851404294371605e-03
5.656565656565656575e+00,-5.880281925201416016e-01,-8.748911619186401367e-01,-9.094916284084320068e-02,-4.694679751992225647e-02,3.197607398033142090e-02,-2.729934174567461014e-03
5.757575757575757791e+00,-5.861056447029113770e-01,-9.388676285743713379e-01,-1.108548715710639954e-01,-4.685148969292640686e-02,3.218971565365791321e-02,-2.672570990398526192e-03
5.858585858585858119e+00,-5.838307738304138184e-01,-1.014570355415344238e+00,-1.344091296195983887e-01,-4.673871025443077087e-02,3.244251012802124023e-02,-2.604693872854113579e-03
5.959595959595959336e+00,-5.812525153160095215e-01,-1.100366711616516113e+00,-1.611039042472839355e-01,-4.661089554429054260e-02,3.272901475429534912e-02,-2.527766395360231400e-03
6.060606060606060552e+00,-5.784342885017395020e-01,-1.194149017333984375e+00,-1.902834177017211914e-01,-4.647118598222732544e-02,3.304218500852584839e-02,-2.443678677082061768e-03
6.161616161616161769e+00,-5.754501223564147949e-01,-1.293452739715576172e+00,-2.211809456348419189e-01,-4.632324725389480591e-02,3.337379172444343567e-02,-2.354640047997236252e-03
6.262626262626262097e+00,-5.723812580108642578e-01,-1.395576953887939453e+00,-2.529559731483459473e-01,-4.617110639810562134e-02,3.371481969952583313e-02,-2.263072645291686058e-03
6.363636363636363313e+00,-5.693123340606689453e-01,-1.497701168060302734e+00,-2.847310602664947510e-01,-4.601896926760673523e-02,3.405584767460823059e-02,-2.171505242586135864e-03
6.464646464646464530e+00,-5.663281679153442383e-01,-1.597005128860473633e+00,-3.156285881996154785e-01,-4.587103053927421570e-02,3.438745439052581787e-02,-2.082466613501310349e-03
6.565656565656565746e+00,-5.635099411010742188e-01,-1.690787196159362793e+00,-3.448080420494079590e-01,-4.573132097721099854e-02,3.470062464475631714e-02,-1.998378895223140717e-03
6.666666666666666963e+00,-5.609317421913146973e-01,-1.776583194732666016e+00,-3.715027272701263428e-01,-4.560350626707077026e-02,3.498712927103042603e-02,-1.921451883390545845e-03
6.767676767676767291e+00,-5.586568117141723633e-01,-1.852285981178283691e+00,-3.950569927692413330e-01,-4.549072682857513428e-02,3.523992374539375305e-02,-1.853574533015489578e-03
6.868686868686868507e+00,-5.567342638969421387e-01,-1.916262745857238770e+00,-4.149627983570098877e-01,-4.539541900157928467e-02,3.545356541872024536e-02,-1.796211232431232929e-03
6.969696969696969724e+00,-5.551953315734863281e-01,-1.967474102973937988e+00,-4.308967590332031250e-01,-4.531912505626678467e-02,3.562457486987113953e-02,-1.750293653458356857e-03
7.070707070707070940e+00,-5.540498495101928711e-01,-2.005592823028564453e+00,-4.427570402622222900e-01,-4.526233673095703125e-02,3.575186803936958313e-02,-1.716115511953830719e-03
7.171717171717171269e+00,-5.532825589179992676e-01,-2.031124591827392578e+00,-4.507010579109191895e-01,-4.522430151700973511e-02,3.583712503314018250e-02,-1.693222904577851295e-03
7.272727272727272485e+00,-5.528498291969299316e-01,-2.045524120330810547e+00,-4.551813900470733643e-01,-4.520285129547119141e-02,3.588521108031272888e-02,-1.680311746895313263e-03
7.373737373737373701e+00,-5.526759028434753418e-01,-2.051313638687133789e+00,-4.569826722145080566e-01,-4.519422724843025208e-02,3.590454533696174622e-02,-1.675120904110372066e-03
7.474747474747474918e+00,-5.526490807533264160e-01,-2.052205324172973633e+00,-4.572601318359375000e-01,-4.519289731979370117e-02,3.590752184391021729e-02,-1.674321363680064678e-03
7.575757575757575246e+00,-5.526490807533264160e-01,-2.052205324172973633e+00,-4.572601318359375000e-01,-4.519289731979370117e-02,3.590752184391021729e-02,-1.674321363680064678e-03
7.676767676767676463e+00,-5.524263978004455566e-01,-2.051414966583251953e+00,-4.569502472877502441e-01,-4.525318369269371033e-02,3.595154732465744019e-02,-1.671283389441668987e-03
7.777777777777777679e+00,-5.509805083274841309e-01,-2.046282768249511719e+00,-4.549378156661987305e-01,-4.564466699957847595e-02,3.623745590448379517e-02,-1.651555532589554787e-03
7.878787878787878896e+00,-5.473846793174743652e-01,-2.033519029617309570e+00,-4.499330520629882812e-01,-4.661826044321060181e-02,3.694848343729972839e-02,-1.602493692189455032e-03
7.979797979797979224e+00,-5.410087108612060547e-01,-2.010887384414672852e+00,-4.410589039325714111e-01,-4.834457859396934509e-02,3.820924088358879089e-02,-1.515499898232519627e-03
8.080808080808081328e+00,-5.314894318580627441e-01,-1.977098226547241211e+00,-4.278097748756408691e-01,-5.092198029160499573e-02,4.009155556559562683e-02,-1.385617884807288647e-03
8.181818181818181657e+00,-5.187007188796997070e-01,-1.931704163551330566e+00,-4.100102186203002930e-01,-5.438458919525146484e-02,4.262034595012664795e-02,-1.211128197610378265e-03
8.282828282828281985e+00,-5.027241706848144531e-01,-1.874994754791259766e+00,-3.877737820148468018e-01,-5.871032178401947021e-02,4.577949270606040955e-02,-9.931431850418448448e-04
8.383838383838384090e+00,-4.838192462921142578e-01,-1.807890892028808594e+00,-3.614615797996520996e-01,-6.382893025875091553e-02,4.951768741011619568e-02,-7.352033280767500401e-04
8.484848484848484418e+00,-4.623937010765075684e-01,-1.731840014457702637e+00,-3.316411375999450684e-01,-6.963000446557998657e-02,5.375429615378379822e-02,-4.428720567375421524e-04
8.585858585858586522e+00,-4.389738738536834717e-01,-1.648710250854492188e+00,-2.990449965000152588e-01,-7.597104460000991821e-02,5.838524922728538513e-02,-1.233306247740983963e-04
8.686868686868686851e+00,-4.141751527786254883e-01,-1.560686111450195312e+00,-2.645297050476074219e-01,-8.268542587757110596e-02,6.328886002302169800e-02,2.150244545191526413e-04
8.787878787878787179e+00,-3.886721432209014893e-01,-1.470162153244018555e+00,-2.290341556072235107e-01,-8.959049731492996216e-02,6.833173334598541260e-02,5.629890365526080132e-04
8.888888888888889284e+00,-3.631690740585327148e-01,-1.379637956619262695e+00,-1.935385465621948242e-01,-9.649558365345001221e-02,7.337461411952972412e-02,9.109542006626725197e-04
8.989898989898989612e+00,-3.383703827857971191e-01,-1.291613817214965820e+00,-1.590232551097869873e-01,-1.032099574804306030e-01,7.827822864055633545e-02,1.249309279955923557e-03
9.090909090909089940e+00,-3.149505853652954102e-01,-1.208484172821044922e+00,-1.264272034168243408e-01,-1.095509901642799377e-01,8.290916681289672852e-02,1.568850246258080006e-03
9.191919191919192045e+00,-2.935250997543334961e-01,-1.132433652877807617e+00,-9.660685062408447266e-02,-1.153520494699478149e-01,8.714576810598373413e-02,1.861180528067052364e-03
9.292929292929292373e+00,-2.746201753616333008e-01,-1.065329790115356445e+00,-7.029461860656738281e-02,-1.204706504940986633e-01,9.088395535945892334e-02,2.119120210409164429e-03
9.393939393939394478e+00,-2.586435675621032715e-01,-1.008620023727416992e+00,-4.805809259414672852e-02,-1.247964054346084595e-01,9.404312074184417725e-02,2.337106037884950638e-03
9.494949494949494806e+00,-2.458547651767730713e-01,-9.632256031036376953e-01,-3.025841712951660156e-02,-1.282590329647064209e-01,9.657193720340728760e-02,2.511597238481044769e-03
9.595959595959595134e+00,-2.363355457782745361e-01,-9.294368028640747070e-01,-1.700940728187561035e-02,-1.308364123106002808e-01,9.845422208309173584e-02,2.641477622091770172e-03
9.696969696969697239e+00,-2.299596071243286133e-01,-9.068050384521484375e-01,-8.135259151458740234e-03,-1.325627267360687256e-01,9.971497952938079834e-02,2.728471532464027405e-03
9.797979797979797567e+00,-2.263636291027069092e-01,-8.940410614013671875e-01,-3.130316734313964844e-03,-1.335363686084747314e-01,1.004260331392288208e-01,2.777535468339920044e-03
9.898989898989899672e+00,-2.249178886413574219e-01,-8.889093399047851562e-01,-1.118123531341552734e-03,-1.339278072118759155e-01,1.007119119167327881e-01,2.797260880470275879e-03
1.000000000000000000e+01,-2.246952056884765625e-01,-8.881188631057739258e-01,-8.081793785095214844e-04,-1.339880973100662231e-01,1.007559448480606079e-01,2.800299320369958878e-03
