w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17
-2.126498818397521973e-01,-1.355473548173904419e-01,2.435566857457160950e-02,-2.003698609769344330e-02,1.306073367595672607e-02,-1.067405450157821178e-03,-5.921133756637573242e-01,-7.389485836029052734e-01,-4.865182191133499146e-02,-4.714931920170783997e-02,3.152211755514144897e-02,-2.851824043318629265e-03,-5.526490807533264160e-01,-2.052205324172973633e+00,-4.572601318359375000e-01,-4.519289731979370117e-02,3.590752184391021729e-02,-1.674321363680064678e-03
