t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
5.050505050505050164e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.151515151515151381e+00,-1.658009923994541168e-02,5.110843107104301453e-02,2.328748814761638641e-02,-1.767694391310214996e-02,3.678862005472183228e-02,2.534967825340572745e-05
5.252525252525252597e+00,-6.067877262830734253e-02,1.870433390140533447e-01,8.522604405879974365e-02,-6.469293683767318726e-02,1.346366107463836670e-01,9.277311619371175766e-05
5.353535353535353813e+00,-1.243977546691894531e-01,3.834581673145294189e-01,1.747221946716308594e-01,-1.326272040605545044e-01,2.760189175605773926e-01,1.901944633573293686e-04
5.454545454545454142e+00,-2.005909979343414307e-01,6.183250546455383301e-01,2.817389965057373047e-01,-2.138609439134597778e-01,4.450796544551849365e-01,3.066879580728709698e-04
5.555555555555555358e+00,-2.828646302223205566e-01,8.719350099563598633e-01,3.972960114479064941e-01,-3.015773594379425049e-01,6.276319026947021484e-01,4.324779729358851910e-04
5.656565656565656575e+00,-3.655770719051361084e-01,1.126897454261779785e+00,5.134693384170532227e-01,-3.897615671157836914e-01,8.111577033996582031e-01,5.589388310909271240e-04
5.757575757575757791e+00,-4.438389837741851807e-01,1.368140935897827148e+00,6.233915686607360840e-01,-4.732007980346679688e-01,9.848084449768066406e-01,6.785951554775238037e-04
5.858585858585858119e+00,-5.135128498077392578e-01,1.582911968231201172e+00,7.212517261505126953e-01,-5.474839806556701660e-01,1.139403820037841797e+00,7.851211121305823326e-04
5.959595959595959336e+00,-5.712141990661621094e-01,1.760777235031127930e+00,8.022958040237426758e-01,-6.090024709701538086e-01,1.267433881759643555e+00,8.733419817872345448e-04
6.060606060606060552e+00,-6.143099069595336914e-01,1.893620729446411133e+00,8.628256916999816895e-01,-6.549491882324218750e-01,1.363056540489196777e+00,9.392320062033832073e-04
6.161616161616161769e+00,-6.409196853637695312e-01,1.975645661354064941e+00,9.002002477645874023e-01,-6.833192110061645508e-01,1.422099351882934570e+00,9.799161925911903381e-04
6.262626262626262097e+00,-6.499148011207580566e-01,2.003373146057128906e+00,9.128343462944030762e-01,-6.929094195365905762e-01,1.442058086395263672e+00,9.936690330505371094e-04
6.363636363636363313e+00,-6.409195065498352051e-01,1.975645065307617188e+00,9.002000093460083008e-01,-6.833190917968750000e-01,1.422098875045776367e+00,9.799159597605466843e-04
6.464646464646464530e+00,-6.143101453781127930e-01,1.893621087074279785e+00,8.628259897232055664e-01,-6.549493074417114258e-01,1.363056898117065430e+00,9.392321808263659477e-04
6.565656565656565746e+00,-5.712141990661621094e-01,1.760777235031127930e+00,8.022958040237426758e-01,-6.090024709701538086e-01,1.267433881759643555e+00,8.733419817872345448e-04
6.666666666666666963e+00,-5.135129690170288086e-01,1.582912206649780273e+00,7.212518453598022461e-01,-5.474840402603149414e-01,1.139404058456420898e+00,7.851212285459041595e-04
6.767676767676767291e+00,-4.438390135765075684e-01,1.368141293525695801e+00,6.233917474746704102e-01,-4.732008874416351318e-01,9.848086237907409668e-01,6.785952718928456306e-04
6.868686868686868507e+00,-3.655770719051361084e-01,1.126897454261779785e+00,5.134693384170532227e-01,-3.897615671157836914e-01,8.111577033996582031e-01,5.589388310909271240e-04
6.969696969696969724e+00,-2.828647494316101074e-01,8.719352483749389648e-01,3.972961306571960449e-01,-3.015774488449096680e-01,6.276320815086364746e-01,4.324781184550374746e-04
7.070707070707070940e+00,-2.005913704633712769e-01,6.183263063430786133e-01,2.817395329475402832e-01,-2.138613760471343994e-01,4.450805187225341797e-01,3.066885692533105612e-04
