t,J1,J2,J3,J4,J5,J6
1.818181818181818121e+00,7.712813615798950195e-01,1.849646687507629395e+00,-2.242051362991333008e+00,1.177051544189453125e+00,-2.679461956024169922e+00,7.431994080543518066e-01
1.919191919191919116e+00,8.048309683799743652e-01,1.930103540420532227e+00,-2.339577198028564453e+00,1.228251576423645020e+00,-2.796014547348022461e+00,7.755274772644042969e-01
2.020202020202020332e+00,8.298032283782958984e-01,1.989990711212158203e+00,-2.412169456481933594e+00,1.266361713409423828e+00,-2.882769107818603516e+00,7.995904684066772461e-01
2.121212121212121104e+00,8.465296030044555664e-01,2.030102968215942383e+00,-2.460791826248168945e+00,1.291887879371643066e+00,-2.940877199172973633e+00,8.157078623771667480e-01
2.222222222222222321e+00,8.559631109237670898e-01,2.052726030349731445e+00,-2.488214254379272461e+00,1.306284308433532715e+00,-2.973649740219116211e+00,8.247979283332824707e-01
2.323232323232323093e+00,8.597558140754699707e-01,2.061821460723876953e+00,-2.499239206314086914e+00,1.312072277069091797e+00,-2.986825704574584961e+00,8.284525275230407715e-01
2.424242424242424310e+00,8.603399991989135742e-01,2.063222408294677734e+00,-2.500937461853027344e+00,1.312963843345642090e+00,-2.988855123519897461e+00,8.290154337882995605e-01
2.525252525252525082e+00,8.603399991989135742e-01,2.063222408294677734e+00,-2.500937461853027344e+00,1.312963843345642090e+00,-2.988855123519897461e+00,8.290154337882995605e-01
2.626262626262626299e+00,8.586640954017639160e-01,2.062155008316040039e+00,-2.501310586929321289e+00,1.313544392585754395e+00,-2.988241195678710938e+00,8.291804194450378418e-01
2.727272727272727071e+00,8.477810025215148926e-01,2.055222988128662109e+00,-2.503733158111572266e+00,1.317314267158508301e+00,-2.984254837036132812e+00,8.302518725395202637e-01
2.828282828282828287e+00,8.207156062126159668e-01,2.037983417510986328e+00,-2.509758234024047852e+00,1.326689600944519043e+00,-2.974340677261352539e+00,8.329164981842041016e-01
2.929292929292929060e+00,7.727248072624206543e-01,2.007415294647216797e+00,-2.520441770553588867e+00,1.343313455581665039e+00,-2.956761598587036133e+00,8.376412987709045410e-01
3.030303030303030276e+00,7.010742425918579102e-01,1.961776852607727051e+00,-2.536391973495483398e+00,1.368133068084716797e+00,-2.930516004562377930e+00,8.446953892707824707e-01
3.131313131313131048e+00,6.048154830932617188e-01,1.900464057922363281e+00,-2.557820320129394531e+00,1.401476740837097168e+00,-2.895256519317626953e+00,8.541721701622009277e-01
3.232323232323232265e+00,4.845622181892395020e-01,1.823867797851562500e+00,-2.584590196609497070e+00,1.443132162094116211e+00,-2.851207494735717773e+00,8.660113215446472168e-01
3.333333333333333481e+00,3.422674536705017090e-01,1.733232021331787109e+00,-2.616266727447509766e+00,1.492422580718994141e+00,-2.799084901809692383e+00,8.800204396247863770e-01
3.434343434343434254e+00,1.810004115104675293e-01,1.630511760711669922e+00,-2.652166843414306641e+00,1.548285007476806641e+00,-2.740012884140014648e+00,8.958973884582519531e-01
3.535353535353535470e+00,4.722654819488525391e-03,1.518230319023132324e+00,-2.691408395767211914e+00,1.609347105026245117e+00,-2.675442218780517578e+00,9.132522344589233398e-01
3.636363636363636243e+00,-1.819338798522949219e-01,1.399338006973266602e+00,-2.732960224151611328e+00,1.674004316329956055e+00,-2.607069730758666992e+00,9.316288232803344727e-01
3.737373737373737459e+00,-3.738914728164672852e-01,1.277069091796875000e+00,-2.775692462921142578e+00,1.740497827529907227e+00,-2.536755561828613281e+00,9.505273103713989258e-01
3.838383838383838231e+00,-5.658494234085083008e-01,1.154799938201904297e+00,-2.818424701690673828e+00,1.806991577148437500e+00,-2.466441392898559570e+00,9.694259166717529297e-01
3.939393939393939448e+00,-7.525058984756469727e-01,1.035907745361328125e+00,-2.859976768493652344e+00,1.871648788452148438e+00,-2.398069143295288086e+00,9.878025054931640625e-01
4.040404040404040664e+00,-9.287834167480468750e-01,9.236264228820800781e-01,-2.899218082427978516e+00,1.932710766792297363e+00,-2.333498477935791016e+00,1.005157232284545898e+00
4.141414141414140992e+00,-1.090049862861633301e+00,8.209064006805419922e-01,-2.935118198394775391e+00,1.988573074340820312e+00,-2.274426460266113281e+00,1.021034240722656250e+00
4.242424242424242209e+00,-1.232344746589660645e+00,7.302706241607666016e-01,-2.966794729232788086e+00,2.037863492965698242e+00,-2.222303867340087891e+00,1.035043358802795410e+00
4.343434343434343425e+00,-1.352598547935485840e+00,6.536741256713867188e-01,-2.993564605712890625e+00,2.079519033432006836e+00,-2.178255081176757812e+00,1.046882510185241699e+00
4.444444444444444642e+00,-1.448857903480529785e+00,5.923608541488647461e-01,-3.014993190765380859e+00,2.112863063812255859e+00,-2.142995119094848633e+00,1.056359410285949707e+00
4.545454545454544970e+00,-1.520507693290710449e+00,5.467230081558227539e-01,-3.030943155288696289e+00,2.137682199478149414e+00,-2.116749763488769531e+00,1.063413381576538086e+00
4.646464646464646187e+00,-1.568498492240905762e+00,5.161548852920532227e-01,-3.041626453399658203e+00,2.154306173324584961e+00,-2.099170684814453125e+00,1.068138122558593750e+00
4.747474747474747403e+00,-1.595564961433410645e+00,4.989147186279296875e-01,-3.047651767730712891e+00,2.163681983947753906e+00,-2.089256286621093750e+00,1.070802927017211914e+00
4.848484848484848619e+00,-1.606446862220764160e+00,4.919834136962890625e-01,-3.050074338912963867e+00,2.167451381683349609e+00,-2.085270166397094727e+00,1.071874260902404785e+00
4.949494949494949836e+00,-1.608122944831848145e+00,4.909157752990722656e-01,-3.050447463989257812e+00,2.168031930923461914e+00,-2.084656238555908203e+00,1.072039246559143066e+00
5.050505050505050164e+00,-1.608122825622558594e+00,4.909157156944274902e-01,-3.050447463989257812e+00,2.168031930923461914e+00,-2.084656238555908203e+00,1.072039246559143066e+00
5.151515151515151381e+00,-1.608711123466491699e+00,4.927292168140411377e-01,-3.049621105194091797e+00,2.167404651641845703e+00,-2.083350896835327148e+00,1.072040200233459473e+00
5.252525252525252597e+00,-1.612531661987304688e+00,5.045059919357299805e-01,-3.044255018234252930e+00,2.163331508636474609e+00,-2.074873685836791992e+00,1.072046041488647461e+00
5.353535353535353813e+00,-1.622032999992370605e+00,5.337939262390136719e-01,-3.030910015106201172e+00,2.153201580047607422e+00,-2.053791761398315430e+00,1.072060465812683105e+00
5.454545454545454142e+00,-1.638880133628845215e+00,5.857255458831787109e-01,-3.007247447967529297e+00,2.135239839553833008e+00,-2.016410589218139648e+00,1.072086215019226074e+00
5.555555555555555358e+00,-1.664033055305480957e+00,6.632597446441650391e-01,-2.971919059753417969e+00,2.108422994613647461e+00,-1.960600376129150391e+00,1.072124719619750977e+00
5.656565656565656575e+00,-1.697824597358703613e+00,7.674229145050048828e-01,-2.924457311630249023e+00,2.072396039962768555e+00,-1.885622143745422363e+00,1.072176337242126465e+00
5.757575757575757791e+00,-1.740039467811584473e+00,8.975510597229003906e-01,-2.865164756774902344e+00,2.027388334274291992e+00,-1.791954040527343750e+00,1.072240948677062988e+00
5.858585858585858119e+00,-1.789991974830627441e+00,1.051530480384826660e+00,-2.795004129409790039e+00,1.974131345748901367e+00,-1.681117296218872070e+00,1.072317361831665039e+00
5.959595959595959336e+00,-1.846604704856872559e+00,1.226040124893188477e+00,-2.715488910675048828e+00,1.913773417472839355e+00,-1.555502653121948242e+00,1.072403907775878906e+00
6.060606060606060552e+00,-1.908486962318420410e+00,1.416793346405029297e+00,-2.628572463989257812e+00,1.847797393798828125e+00,-1.418195724487304688e+00,1.072498440742492676e+00
6.161616161616161769e+00,-1.974012732505798340e+00,1.618777275085449219e+00,-2.536538839340209961e+00,1.777936935424804688e+00,-1.272804498672485352e+00,1.072598695755004883e+00
6.262626262626262097e+00,-2.041399478912353516e+00,1.826497793197631836e+00,-2.441891193389892578e+00,1.706092357635498047e+00,-1.123284101486206055e+00,1.072701692581176758e+00
6.363636363636363313e+00,-2.108786106109619141e+00,2.034218788146972656e+00,-2.347243547439575195e+00,1.634247541427612305e+00,-9.737635850906372070e-01,1.072804689407348633e+00
6.464646464646464530e+00,-2.174311876296997070e+00,2.236202716827392578e+00,-2.255209922790527344e+00,1.564387083053588867e+00,-8.283724784851074219e-01,1.072904944419860840e+00
6.565656565656565746e+00,-2.236193895339965820e+00,2.426955461502075195e+00,-2.168293476104736328e+00,1.498411178588867188e+00,-6.910657882690429688e-01,1.072999477386474609e+00
6.666666666666666963e+00,-2.292806625366210938e+00,2.601464748382568359e+00,-2.088778734207153320e+00,1.438053488731384277e+00,-5.654513835906982422e-01,1.073086023330688477e+00
6.767676767676767291e+00,-2.342759132385253906e+00,2.755444288253784180e+00,-2.018618106842041016e+00,1.384796380996704102e+00,-4.546146392822265625e-01,1.073162436485290527e+00
6.868686868686868507e+00,-2.384974002838134766e+00,2.885572910308837891e+00,-1.959325194358825684e+00,1.339788675308227539e+00,-3.609461784362792969e-01,1.073227047920227051e+00
6.969696969696969724e+00,-2.418766021728515625e+00,2.989736795425415039e+00,-1.911862969398498535e+00,1.303761243820190430e+00,-2.859673500061035156e-01,1.073278665542602539e+00
7.070707070707070940e+00,-2.443918704986572266e+00,3.067270040512084961e+00,-1.876535058021545410e+00,1.276944637298583984e+00,-2.301577329635620117e-01,1.073317170143127441e+00
7.171717171717171269e+00,-2.460765838623046875e+00,3.119201898574829102e+00,-1.852872371673583984e+00,1.258983016014099121e+00,-1.927764415740966797e-01,1.073342919349670410e+00
7.272727272727272485e+00,-2.470267295837402344e+00,3.148490905761718750e+00,-1.839526891708374023e+00,1.248852729797363281e+00,-1.716938018798828125e-01,1.073357343673706055e+00
7.373737373737373701e+00,-2.474087476730346680e+00,3.160266399383544922e+00,-1.834161520004272461e+00,1.244780063629150391e+00,-1.632176637649536133e-01,1.073363184928894043e+00
7.474747474747474918e+00,-2.474675893783569336e+00,3.162080049514770508e+00,-1.833335041999816895e+00,1.244152665138244629e+00,-1.619120836257934570e-01,1.073364138603210449e+00
7.575757575757575246e+00,-2.474675893783569336e+00,3.162080049514770508e+00,-1.833335041999816895e+00,1.244152665138244629e+00,-1.619120687246322632e-01,1.073364138603210449e+00
7.676767676767676463e+00,-2.472995758056640625e+00,3.159933328628540039e+00,-1.832090377807617188e+00,1.243307948112487793e+00,-1.618021428585052490e-01,1.072635412216186523e+00
7.777777777777777679e+00,-2.462085247039794922e+00,3.145992040634155273e+00,-1.824007511138916016e+00,1.237822651863098145e+00,-1.610883027315139771e-01,1.067903161048889160e+00
7.878787878787878896e+00,-2.434951782226562500e+00,3.111321449279785156e+00,-1.803905844688415527e+00,1.224181175231933594e+00,-1.593130230903625488e-01,1.056134223937988281e+00
7.979797979797979224e+00,-2.386840105056762695e+00,3.049845695495605469e+00,-1.768262982368469238e+00,1.199992895126342773e+00,-1.561651825904846191e-01,1.035266280174255371e+00
8.080808080808081328e+00,-2.315009355545043945e+00,2.958061933517456055e+00,-1.715047836303710938e+00,1.163879632949829102e+00,-1.514654755592346191e-01,1.004110455513000488e+00
8.181818181818181657e+00,-2.218508243560791016e+00,2.834755420684814453e+00,-1.643556237220764160e+00,1.115363359451293945e+00,-1.451516449451446533e-01,9.622541666030883789e-01
8.282828282828281985e+00,-2.097952365875244141e+00,2.680711984634399414e+00,-1.554243683815002441e+00,1.054753422737121582e+00,-1.372639536857604980e-01,9.099643230438232422e-01
8.383838383838384090e+00,-1.955299377441406250e+00,2.498433589935302734e+00,-1.448560953140258789e+00,9.830341339111328125e-01,-1.279305219650268555e-01,8.480901718139648438e-01
8.484848484848484418e+00,-1.793626546859741211e+00,2.291851758956909180e+00,-1.328787446022033691e+00,9.017524719238281250e-01,-1.173526495695114136e-01,7.779662609100341797e-01
8.585858585858586522e+00,-1.616904973983764648e+00,2.066041469573974609e+00,-1.197865366935729980e+00,8.129050731658935547e-01,-1.057901903986930847e-01,7.013152241706848145e-01
8.686868686868686851e+00,-1.429778695106506348e+00,1.826936125755310059e+00,-1.059235095977783203e+00,7.188266515731811523e-01,-9.354697167873382568e-02,6.201511621475219727e-01
