t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
2.525252525252525082e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.626262626262626299e+00,3.388586640357971191e-01,3.142844438552856445e-01,2.802902460098266602e-01,2.937371134757995605e-01,-6.915002316236495972e-02,7.272531092166900635e-02
2.727272727272727071e+00,6.482513546943664551e-01,6.012398004531860352e-01,5.362074375152587891e-01,5.619319081306457520e-01,-1.322870105504989624e-01,1.391266882419586182e-01
2.828282828282828287e+00,9.281780123710632324e-01,8.608661890029907227e-01,7.677515745162963867e-01,8.045843243598937988e-01,-1.894109398126602173e-01,1.992041170597076416e-01
2.929292929292929060e+00,1.178638696670532227e+00,1.093163251876831055e+00,9.749225378036499023e-01,1.021694302558898926e+00,-2.405218183994293213e-01,2.529576122760772705e-01
3.030303030303030276e+00,1.399633407592773438e+00,1.298131346702575684e+00,1.157720446586608887e+00,1.213261842727661133e+00,-2.856196463108062744e-01,3.003871440887451172e-01
3.131313131313131048e+00,1.591162323951721191e+00,1.475770473480224609e+00,1.316145539283752441e+00,1.379287362098693848e+00,-3.247044682502746582e-01,3.414928019046783447e-01
3.232323232323232265e+00,1.753225326538085938e+00,1.626080513000488281e+00,1.450197458267211914e+00,1.519770383834838867e+00,-3.577762246131896973e-01,3.762744665145874023e-01
3.333333333333333481e+00,1.885821938514709473e+00,1.749061226844787598e+00,1.559876084327697754e+00,1.634710907936096191e+00,-3.848349153995513916e-01,4.047321677207946777e-01
3.434343434343434254e+00,1.988952994346618652e+00,1.844713211059570312e+00,1.645181894302368164e+00,1.724109292030334473e+00,-4.058806002140045166e-01,4.268659949302673340e-01
3.535353535353535470e+00,2.062617778778076172e+00,1.913035750389099121e+00,1.706114411354064941e+00,1.787965059280395508e+00,-4.209131598472595215e-01,4.426758289337158203e-01
3.636363636363636243e+00,2.106816768646240234e+00,1.954029321670532227e+00,1.742674112319946289e+00,1.826278448104858398e+00,-4.299327433109283447e-01,4.521617293357849121e-01
3.737373737373737459e+00,2.121549844741821289e+00,1.967694044113159180e+00,1.754860639572143555e+00,1.839049935340881348e+00,-4.329392910003662109e-01,4.553236961364746094e-01
