t,yaw,pitch,roll,yaw_target,pitch_target,roll_target
4.242424242424242209e+00,-1.674841493368148804e-01,-2.482549995183944702e-01,-2.294678688049316406e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
4.343434343434343425e+00,-1.915051043033599854e-01,-2.591879665851593018e-01,-2.182342708110809326e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
4.444444444444444642e+00,-2.119896113872528076e-01,-2.693901062011718750e-01,-2.097905874252319336e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
4.545454545454544970e+00,-2.286600470542907715e-01,-2.791182696819305420e-01,-2.031620293855667114e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
4.646464646464646187e+00,-2.412800192832946777e-01,-2.876347601413726807e-01,-1.978756040334701538e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
4.747474747474747403e+00,-2.497695535421371460e-01,-2.939952611923217773e-01,-1.939914822578430176e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
4.848484848484848619e+00,-2.540893554687500000e-01,-2.974340915679931641e-01,-1.918650418519973755e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
4.949494949494949836e+00,-2.540893554687500000e-01,-2.974340915679931641e-01,-1.918650418519973755e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
5.050505050505050164e+00,-2.540893554687500000e-01,-2.974340915679931641e-01,-1.918650418519973755e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
5.151515151515151381e+00,-2.501323521137237549e-01,-2.955379486083984375e-01,-1.912966966629028320e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
5.252525252525252597e+00,-2.426480799913406372e-01,-2.922196686267852783e-01,-1.900490820407867432e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
5.353535353535353813e+00,-2.321097999811172485e-01,-2.881459295749664307e-01,-1.880042701959609985e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
5.454545454545454142e+00,-2.189852148294448853e-01,-2.840116620063781738e-01,-1.852029860019683838e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
5.555555555555555358e+00,-2.036839276552200317e-01,-2.803248763084411621e-01,-1.819233447313308716e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
5.656565656565656575e+00,-1.864932626485824585e-01,-2.771995365619659424e-01,-1.786023527383804321e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
5.757575757575757791e+00,-1.674911528825759888e-01,-2.742782235145568848e-01,-1.756133735179901123e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
5.858585858585858119e+00,-1.464499682188034058e-01,-2.708897292613983154e-01,-1.730362474918365479e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
5.959595959595959336e+00,-1.227972507476806641e-01,-2.664034664630889893e-01,-1.706192940473556519e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
6.060606060606060552e+00,-9.573794156312942505e-02,-2.605510950088500977e-01,-1.680104732513427734e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
6.161616161616161769e+00,-6.459350138902664185e-02,-2.534601688385009766e-01,-1.650721877813339233e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
6.262626262626262097e+00,-2.925771474838256836e-02,-2.453906685113906860e-01,-1.619560122489929199e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
6.363636363636363313e+00,9.479218162596225739e-03,-2.364720404148101807e-01,-1.588235646486282349e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
6.464646464646464530e+00,4.996069893240928650e-02,-2.267460376024246216e-01,-1.554837822914123535e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
6.565656565656565746e+00,9.006036818027496338e-02,-2.164732962846755981e-01,-1.513465493917465210e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
6.666666666666666963e+00,1.277340948581695557e-01,-2.063518166542053223e-01,-1.457901298999786377e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
6.767676767676767291e+00,1.614500582218170166e-01,-1.973757892847061157e-01,-1.386344879865646362e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
6.868686868686868507e+00,1.903435140848159790e-01,-1.904212534427642822e-01,-1.303359121084213257e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
6.969696969696969724e+00,2.141257375478744507e-01,-1.858745962381362915e-01,-1.217986643314361572e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
7.070707070707070940e+00,2.328722178936004639e-01,-1.835351586341857910e-01,-1.139999851584434509e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
7.171717171717171269e+00,2.468015700578689575e-01,-1.827830672264099121e-01,-1.076915338635444641e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
7.272727272727272485e+00,2.561039924621582031e-01,-1.828557550907135010e-01,-1.033070832490921021e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
7.373737373737373701e+00,2.608313858509063721e-01,-1.830910593271255493e-01,-1.010486185550689697e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
7.474747474747474918e+00,2.608313858509063721e-01,-1.830910593271255493e-01,-1.010486185550689697e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
7.575757575757575246e+00,2.608313858509063721e-01,-1.830910593271255493e-01,-1.010486185550689697e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
7.676767676767676463e+00,2.603845596313476562e-01,-1.874281615018844604e-01,-9.933632612228393555e-02,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
7.777777777777777679e+00,2.597659230232238770e-01,-1.955423802137374878e-01,-9.572467952966690063e-02,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
7.878787878787878896e+00,2.593476772308349609e-01,-2.066445201635360718e-01,-8.973902463912963867e-02,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
7.979797979797979224e+00,2.594016790390014648e-01,-2.196149080991744995e-01,-8.066339790821075439e-02,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
8.080808080808081328e+00,2.598599791526794434e-01,-2.328996807336807251e-01,-6.763675808906555176e-02,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
8.181818181818181657e+00,2.600920498371124268e-01,-2.444809824228286743e-01,-4.984128102660179138e-02,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
8.282828282828281985e+00,2.588009834289550781e-01,-2.520041167736053467e-01,-2.678147889673709869e-02,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
8.383838383838384090e+00,2.541436553001403809e-01,-2.530984580516815186e-01,1.417836640030145645e-03,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
8.484848484848484418e+00,2.440928220748901367e-01,-2.458299994468688965e-01,3.383003920316696167e-02,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
8.585858585858586522e+00,2.269251495599746704e-01,-2.291226983070373535e-01,6.879115104675292969e-02,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
8.686868686868686851e+00,2.016428411006927490e-01,-2.029704004526138306e-01,1.042293310165405273e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
8.787878787878787179e+00,1.681897342205047607e-01,-1.683554351329803467e-01,1.381237506866455078e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
8.888888888888889284e+00,1.274461150169372559e-01,-1.269374638795852661e-01,1.688867062330245972e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
8.989898989898989612e+00,8.106539398431777954e-02,-8.067417889833450317e-02,1.955330371856689453e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
9.090909090909089940e+00,3.122453764081001282e-02,-3.152871131896972656e-02,2.176409214735031128e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
9.191919191919192045e+00,-1.966010220348834991e-02,1.866424083709716797e-02,2.352030724287033081e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
9.292929292929292373e+00,-6.920681148767471313e-02,6.819481402635574341e-02,2.484757751226425171e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
9.393939393939394478e+00,-1.152881234884262085e-01,1.154116094112396240e-01,2.578841745853424072e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
9.494949494949494806e+00,-1.561608463525772095e-01,1.586648225784301758e-01,2.639845609664916992e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
9.595959595959595134e+00,-1.904939860105514526e-01,1.962976008653640747e-01,2.674495577812194824e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
9.696969696969697239e+00,-2.173072844743728638e-01,2.266826629638671875e-01,2.690371870994567871e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
9.797979797979797567e+00,-2.358525842428207397e-01,2.482793629169464111e-01,2.695178985595703125e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
9.898989898989899672e+00,-2.454735636711120605e-01,2.596868872642517090e-01,2.695554494857788086e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
1.000000000000000000e+01,-2.454735636711120605e-01,2.596868872642517090e-01,2.695554494857788086e-01,-2.617994248867034912e-01,2.617994546890258789e-01,2.617994248867034912e-01
