t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
2.323232323232323093e+00,-3.999263420701026917e-02,-4.113746061921119690e-02,3.329523652791976929e-02,3.169694915413856506e-02,2.422847785055637360e-02,1.987640978768467903e-03
2.424242424242424310e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.525252525252525082e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.626262626262626299e+00,2.943592146039009094e-02,5.987692624330520630e-02,1.490359473973512650e-02,-5.134422704577445984e-02,-3.504781424999237061e-02,-2.821289934217929840e-03
2.727272727272727071e+00,1.077276840806007385e-01,2.191336899995803833e-01,5.454320833086967468e-02,-1.879062801599502563e-01,-1.282657235860824585e-01,-1.032517384737730026e-02
2.828282828282828287e+00,2.208528816699981689e-01,4.492467045783996582e-01,1.118192225694656372e-01,-3.852272927761077881e-01,-2.629579901695251465e-01,-2.116767317056655884e-02
2.929292929292929060e+00,3.561245799064636230e-01,7.244088649749755859e-01,1.803081482648849487e-01,-6.211777925491333008e-01,-4.240189194679260254e-01,-3.413280472159385681e-02
3.030303030303030276e+00,5.021913051605224609e-01,1.021529793739318848e+00,2.542626559734344482e-01,-8.759577870368957520e-01,-5.979329943656921387e-01,-4.813259467482566833e-02
3.131313131313131048e+00,6.490370631217956543e-01,1.320235133171081543e+00,3.286115825176239014e-01,-1.132096529006958008e+00,-7.727744579315185547e-01,-6.220704317092895508e-02
3.232323232323232265e+00,7.879813313484191895e-01,1.602867960929870605e+00,3.989599645137786865e-01,-1.374452948570251465e+00,-9.382082223892211914e-01,-7.552417367696762085e-02
3.333333333333333481e+00,9.116787910461425781e-01,1.854486465454101562e+00,4.615887701511383057e-01,-1.590214848518371582e+00,-1.085488319396972656e+00,-8.737997710704803467e-02
3.434343434343434254e+00,1.014120340347290039e+00,2.062867403030395508e+00,5.134555697441101074e-01,-1.768900752067565918e+00,-1.207460165023803711e+00,-9.719850122928619385e-02
3.535353535353535470e+00,1.090631604194641113e+00,2.218502283096313477e+00,5.521937012672424316e-01,-1.902356982231140137e+00,-1.298558115959167480e+00,-1.045317277312278748e-01
3.636363636363636243e+00,1.137873888015747070e+00,2.314599990844726562e+00,5.761127471923828125e-01,-1.984760284423828125e+00,-1.354806900024414062e+00,-1.090596690773963928e-01
3.737373737373737459e+00,1.153843641281127930e+00,2.347084760665893555e+00,5.841984152793884277e-01,-2.012615919113159180e+00,-1.373821258544921875e+00,-1.105902940034866333e-01
3.838383838383838231e+00,1.137873530387878418e+00,2.314599275588989258e+00,5.761126279830932617e-01,-1.984759926795959473e+00,-1.354806661605834961e+00,-1.090596467256546021e-01
3.939393939393939448e+00,1.090631842613220215e+00,2.218502759933471680e+00,5.521938204765319824e-01,-1.902357459068298340e+00,-1.298558354377746582e+00,-1.045317575335502625e-01
4.040404040404040664e+00,1.014120340347290039e+00,2.062867403030395508e+00,5.134555697441101074e-01,-1.768900752067565918e+00,-1.207460165023803711e+00,-9.719850122928619385e-02
4.141414141414140992e+00,9.116789102554321289e-01,1.854486823081970215e+00,4.615888595581054688e-01,-1.590215086936950684e+00,-1.085488557815551758e+00,-8.737999200820922852e-02
4.242424242424242209e+00,7.879814505577087402e-01,1.602868318557739258e+00,3.989600539207458496e-01,-1.374453306198120117e+00,-9.382084012031555176e-01,-7.552419602870941162e-02
4.343434343434343425e+00,6.490370631217956543e-01,1.320235133171081543e+00,3.286115825176239014e-01,-1.132096529006958008e+00,-7.727744579315185547e-01,-6.220704317092895508e-02
4.444444444444444642e+00,5.021914839744567871e-01,1.021530032157897949e+00,2.542627453804016113e-01,-8.759579658508300781e-01,-5.979331731796264648e-01,-4.813260957598686218e-02
4.545454545454544970e+00,3.561252653598785400e-01,7.244102954864501953e-01,1.803084909915924072e-01,-6.211789846420288086e-01,-4.240197837352752686e-01,-3.413287550210952759e-02
4.646464646464646187e+00,2.208528816699981689e-01,4.492467045783996582e-01,1.118192225694656372e-01,-3.852272927761077881e-01,-2.629579901695251465e-01,-2.116767317056655884e-02
4.747474747474747403e+00,1.077279821038246155e-01,2.191343158483505249e-01,5.454336479306221008e-02,-1.879068017005920410e-01,-1.282660812139511108e-01,-1.032520364969968796e-02
4.848484848484848619e+00,2.943413890898227692e-02,5.987329408526420593e-02,1.490269135683774948e-02,-5.134111642837524414e-02,-3.504569455981254578e-02,-2.821119036525487900e-03
4.949494949494949836e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
5.050505050505050164e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
5.151515151515151381e+00,-2.917609922587871552e-02,-3.392725437879562378e-02,-3.669748082756996155e-02,-1.023599039763212204e-02,-1.254224777221679688e-02,-1.374863088130950928e-03
5.252525252525252597e+00,-1.067767962813377380e-01,-1.241647750139236450e-01,-1.343030780553817749e-01,-3.746101260185241699e-02,-4.590130597352981567e-02,-5.031635053455829620e-03
5.353535353535353813e+00,-2.189034521579742432e-01,-2.545506060123443604e-01,-2.753351628780364990e-01,-7.679894566535949707e-02,-9.410241991281509399e-02,-1.031537167727947235e-02
