t,J1,J2,J3,J4,J5,J6
5.151515151515151381e+00,2.810645818710327148e+00,2.812278509140014648e+00,2.612997055053710938e+00,1.551028609275817871e+00,-1.153737902641296387e+00,1.243248507380485535e-01
5.252525252525252597e+00,2.790040254592895508e+00,2.798435688018798828e+00,2.614350795745849609e+00,1.543929576873779297e+00,-1.158763885498046875e+00,1.234820932149887085e-01
5.353535353535353813e+00,2.738795757293701172e+00,2.764009952545166016e+00,2.617717504501342773e+00,1.526274919509887695e+00,-1.171263217926025391e+00,1.213862299919128418e-01
5.454545454545454142e+00,2.647931575775146484e+00,2.702967882156372070e+00,2.623687028884887695e+00,1.494970798492431641e+00,-1.193426132202148438e+00,1.176699623465538025e-01
5.555555555555555358e+00,2.512271404266357422e+00,2.611831665039062500e+00,2.632599353790283203e+00,1.448233485221862793e+00,-1.226515531539916992e+00,1.121215522289276123e-01
5.656565656565656575e+00,2.330018758773803711e+00,2.489395141601562500e+00,2.644572734832763672e+00,1.385444402694702148e+00,-1.270969510078430176e+00,1.046675592660903931e-01
5.757575757575757791e+00,2.102335691452026367e+00,2.336438655853271484e+00,2.659530878067016602e+00,1.307003736495971680e+00,-1.326504468917846680e+00,9.535549581050872803e-02
5.858585858585858119e+00,1.832920312881469727e+00,2.155446290969848633e+00,2.677230596542358398e+00,1.214185476303100586e+00,-1.392218589782714844e+00,8.433660864830017090e-02
5.959595959595959336e+00,1.527583599090576172e+00,1.950322270393371582e+00,2.697290182113647461e+00,1.108991742134094238e+00,-1.466694355010986328e+00,7.184855639934539795e-02
6.060606060606060552e+00,1.193825960159301758e+00,1.726105213165283203e+00,2.719217061996459961e+00,9.940065741539001465e-01,-1.548102378845214844e+00,5.819812417030334473e-02
6.161616161616161769e+00,8.404177427291870117e-01,1.488687038421630859e+00,2.742434740066528320e+00,8.722514510154724121e-01,-1.634303569793701172e+00,4.374399036169052124e-02
6.262626262626262097e+00,4.769725799560546875e-01,1.244525909423828125e+00,2.766312122344970703e+00,7.470383644104003906e-01,-1.722952842712402344e+00,2.887935191392898560e-02
6.363636363636363313e+00,1.135268211364746094e-01,1.000364422798156738e+00,2.790189266204833984e+00,6.218250989913940430e-01,-1.811602115631103516e+00,1.401469111442565918e-02
6.464646464646464530e+00,-2.398812770843505859e-01,7.629461288452148438e-01,2.813406944274902344e+00,5.000699758529663086e-01,-1.897803306579589844e+00,-4.394426941871643066e-04
6.565656565656565746e+00,-5.736384391784667969e-01,5.387294292449951172e-01,2.835333824157714844e+00,3.850849866867065430e-01,-1.979211091995239258e+00,-1.408986002206802368e-02
6.666666666666666963e+00,-8.789741992950439453e-01,3.336060047149658203e-01,2.855393409729003906e+00,2.798916101455688477e-01,-2.053686618804931641e+00,-2.657786756753921509e-02
6.767676767676767291e+00,-1.148389577865600586e+00,1.526138782501220703e-01,2.873093128204345703e+00,1.870733499526977539e-01,-2.119400978088378906e+00,-3.759675472974777222e-02
6.868686868686868507e+00,-1.376073360443115234e+00,-3.433227539062500000e-04,2.888051271438598633e+00,1.086324453353881836e-01,-2.174936056137084961e+00,-4.690884798765182495e-02
6.969696969696969724e+00,-1.558327674865722656e+00,-1.227807998657226562e-01,2.900024652481079102e+00,4.584276676177978516e-02,-2.219390392303466797e+00,-5.436291545629501343e-02
7.070707070707070940e+00,-1.693986415863037109e+00,-2.139158248901367188e-01,2.908936977386474609e+00,-8.939504623413085938e-04,-2.252479553222656250e+00,-5.991125851869583130e-02
7.171717171717171269e+00,-1.784850597381591797e+00,-2.749581336975097656e-01,2.914906501770019531e+00,-3.219819068908691406e-02,-2.274642467498779297e+00,-6.362751871347427368e-02
7.272727272727272485e+00,-1.836096763610839844e+00,-3.093852996826171875e-01,2.918273210525512695e+00,-4.985356330871582031e-02,-2.287142038345336914e+00,-6.572347134351730347e-02
7.373737373737373701e+00,-1.856700420379638672e+00,-3.232264518737792969e-01,2.919626712799072266e+00,-5.695164203643798828e-02,-2.292167663574218750e+00,-6.656613200902938843e-02
7.474747474747474918e+00,-1.859873771667480469e+00,-3.253583908081054688e-01,2.919835329055786133e+00,-5.804502964019775391e-02,-2.292941570281982422e+00,-6.669592112302780151e-02
7.575757575757575246e+00,-1.859873652458190918e+00,-3.253583908081054688e-01,2.919835329055786133e+00,-5.804503709077835083e-02,-2.292941570281982422e+00,-6.669591367244720459e-02
7.676767676767676463e+00,-1.859344482421875000e+00,-3.255557417869567871e-01,2.918042182922363281e+00,-5.678546801209449768e-02,-2.291566133499145508e+00,-6.591469049453735352e-02
7.777777777777777679e+00,-1.855908274650573730e+00,-3.268373310565948486e-01,2.906396865844726562e+00,-4.860595986247062683e-02,-2.282634973526000977e+00,-6.084148958325386047e-02
7.878787878787878896e+00,-1.847362518310546875e+00,-3.300245106220245361e-01,2.877435922622680664e+00,-2.826413884758949280e-02,-2.260423183441162109e+00,-4.822482168674468994e-02
7.979797979797979224e+00,-1.832209825515747070e+00,-3.356758654117584229e-01,2.826083898544311523e+00,7.804825901985168457e-03,-2.221038818359375000e+00,-2.585366740822792053e-02
8.080808080808081328e+00,-1.809586644172668457e+00,-3.441133499145507812e-01,2.749415397644042969e+00,6.165594607591629028e-02,-2.162237882614135742e+00,7.546566426753997803e-03
8.181818181818181657e+00,-1.779193639755249023e+00,-3.554486930370330811e-01,2.646415233612060547e+00,1.340021193027496338e-01,-2.083241701126098633e+00,5.241804569959640503e-02
8.282828282828281985e+00,-1.741224527359008789e+00,-3.696095943450927734e-01,2.517740011215209961e+00,2.243821322917938232e-01,-1.984553933143615723e+00,1.084746867418289185e-01
8.383838383838384090e+00,-1.696295976638793945e+00,-3.863660693168640137e-01,2.365479707717895508e+00,3.313280642032623291e-01,-1.867777705192565918e+00,1.748060733079910278e-01
8.484848484848484418e+00,-1.645377159118652344e+00,-4.053567051887512207e-01,2.192918300628662109e+00,4.525331854820251465e-01,-1.735431432723999023e+00,2.499814778566360474e-01
8.585858585858586522e+00,-1.589718699455261230e+00,-4.261150062084197998e-01,2.004294872283935547e+00,5.850201249122619629e-01,-1.590766429901123047e+00,3.321542143821716309e-01
8.686868686868686851e+00,-1.530783176422119141e+00,-4.480954706668853760e-01,1.804566025733947754e+00,7.253074645996093750e-01,-1.437584161758422852e+00,4.191650152206420898e-01
