t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
2.828282828282828287e+00,3.620085418224334717e-01,3.683953583240509033e-01,1.021139621734619141e-01,-2.121378183364868164e-01,7.238598912954330444e-02,3.061331808567047119e-02
2.929292929292929060e+00,5.837376713752746582e-01,5.940363407135009766e-01,1.646584421396255493e-01,-3.420715928077697754e-01,1.167221814393997192e-01,4.936387762427330017e-02
3.030303030303030276e+00,8.231613039970397949e-01,8.376840949058532715e-01,2.321941405534744263e-01,-4.823743999004364014e-01,1.645965129137039185e-01,6.961078196763992310e-02
3.131313131313131048e+00,1.063861846923828125e+00,1.082631230354309082e+00,3.000900149345397949e-01,-6.234254240989685059e-01,2.127261608839035034e-01,8.996566385030746460e-02
3.232323232323232265e+00,1.291610956192016602e+00,1.314398407936096191e+00,3.643325567245483398e-01,-7.568868994712829590e-01,2.582660913467407227e-01,1.092253103852272034e-01
3.333333333333333481e+00,1.494368195533752441e+00,1.520732879638671875e+00,4.215255677700042725e-01,-8.757031559944152832e-01,2.988087534904479980e-01,1.263715177774429321e-01
3.434343434343434254e+00,1.662284135818481445e+00,1.691611289978027344e+00,4.688906371593475342e-01,-9.741023182868957520e-01,3.323846459388732910e-01,1.405713558197021484e-01
3.535353535353535470e+00,1.787696719169616699e+00,1.819236397743225098e+00,5.042665004730224609e-01,-1.047594308853149414e+00,3.574616909027099609e-01,1.511768847703933716e-01
3.636363636363636243e+00,1.865133285522460938e+00,1.898039221763610840e+00,5.261095762252807617e-01,-1.092972397804260254e+00,3.729456663131713867e-01,1.577253341674804688e-01
3.737373737373737459e+00,1.891309976577758789e+00,1.924677729606628418e+00,5.334933400154113770e-01,-1.108312010765075684e+00,3.781798481941223145e-01,1.599389612674713135e-01
3.838383838383838231e+00,1.865132927894592285e+00,1.898038744926452637e+00,5.261093974113464355e-01,-1.092972159385681152e+00,3.729455769062042236e-01,1.577252894639968872e-01
3.939393939393939448e+00,1.787697196006774902e+00,1.819236993789672852e+00,5.042666792869567871e-01,-1.047594547271728516e+00,3.574617803096771240e-01,1.511769294738769531e-01
4.040404040404040664e+00,1.662284135818481445e+00,1.691611289978027344e+00,4.688906371593475342e-01,-9.741023182868957520e-01,3.323846459388732910e-01,1.405713558197021484e-01
4.141414141414140992e+00,1.494368433952331543e+00,1.520733118057250977e+00,4.215256273746490479e-01,-8.757033348083496094e-01,2.988087832927703857e-01,1.263715326786041260e-01
4.242424242424242209e+00,1.291611075401306152e+00,1.314398646354675293e+00,3.643326461315155029e-01,-7.568870782852172852e-01,2.582661509513854980e-01,1.092253252863883972e-01
4.343434343434343425e+00,1.063861846923828125e+00,1.082631230354309082e+00,3.000900149345397949e-01,-6.234254240989685059e-01,2.127261608839035034e-01,8.996566385030746460e-02
4.444444444444444642e+00,8.231616020202636719e-01,8.376843333244323730e-01,2.321942150592803955e-01,-4.823745191097259521e-01,1.645965576171875000e-01,6.961080431938171387e-02
4.545454545454544970e+00,5.837388038635253906e-01,5.940374732017517090e-01,1.646587699651718140e-01,-3.420722484588623047e-01,1.167224049568176270e-01,4.936397448182106018e-02
4.646464646464646187e+00,3.620085418224334717e-01,3.683953583240509033e-01,1.021139621734619141e-01,-2.121378183364868164e-01,7.238598912954330444e-02,3.061331808567047119e-02
4.747474747474747403e+00,1.765811294317245483e-01,1.796965003013610840e-01,4.980931803584098816e-02,-1.034769415855407715e-01,3.530855849385261536e-02,1.493261475116014481e-02
4.848484848484848619e+00,4.824664443731307983e-02,4.909784346818923950e-02,1.360922493040561676e-02,-2.827264182269573212e-02,9.647233411669731140e-03,4.079985897988080978e-03
4.949494949494949836e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.050505050505050164e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
