noise_scale,batch_size,num_noise_samples,total_loss_mean,total_loss_std,total_loss_p50,total_loss_p90,physics_loss_mean,physics_loss_std,max_joint_mean,max_joint_std,wp_l2_mean,wp_l2_std,wp_linf_mean,wp_linf_std,finite_frac_total_loss
0.0,16,8,0.1934434473514557,0.7965473532676697,0.31483757495880127,0.9429529905319214,-0.04111766815185547,0.7836068868637085,2.3456108570098877,0.5493672490119934,5.308351092025987e-08,2.0973229197807086e-07,2.922024577856064e-08,1.1500461027935671e-07,1.0
0.05,16,8,0.18742312490940094,0.7930060029029846,0.3160000145435333,0.941514790058136,-0.04712522774934769,0.7805609107017517,2.3454833030700684,0.5460419654846191,0.19003276526927948,0.061547376215457916,0.09957362711429596,0.03822065144777298,1.0
0.1,16,8,0.19252629578113556,0.7969084978103638,0.3158722519874573,0.9498709440231323,-0.04329708218574524,0.7837291359901428,2.358233690261841,0.5595645308494568,0.3774101436138153,0.13093160092830658,0.19390232861042023,0.06821826845407486,1.0
0.2,16,8,0.2026907503604889,0.7606511116027832,0.35563790798187256,0.9589325189590454,-0.03527194261550903,0.747788667678833,2.379626750946045,0.580091118812561,0.6943613886833191,0.21245549619197845,0.36404362320899963,0.12332185357809067,1.0
0.5,16,8,0.2453928291797638,0.7229983806610107,0.38439008593559265,0.9358536005020142,-0.0030097574926912785,0.7110558152198792,2.484025716781616,0.6586685180664062,1.7984979152679443,0.5314408540725708,0.9312126636505127,0.2944602370262146,1.0
1.0,16,8,0.2571760416030884,0.8164161443710327,0.30399835109710693,1.1593832969665527,-0.031756218522787094,0.8003615736961365,2.8893227577209473,0.702998161315918,3.5679540634155273,1.1600370407104492,1.7800662517547607,0.5659152269363403,1.0
