noise_scale,idx,physics_loss,max_joint,total_loss,wp_l2,wp_linf
0.0,0,0.0215770173817873,1.942298412322998,0.21580685675144196,0.0,0.0
0.0,1,0.0215770173817873,1.942298412322998,0.21580685675144196,0.0,0.0
0.0,2,0.0215770173817873,1.942298412322998,0.21580685675144196,0.0,0.0
0.0,3,0.0215770173817873,1.942298412322998,0.21580685675144196,0.0,0.0
0.0,4,0.0215770173817873,1.942298412322998,0.21580685675144196,0.0,0.0
0.0,5,0.0215770173817873,1.942298412322998,0.21580685675144196,0.0,0.0
0.0,6,0.0215770173817873,1.942298412322998,0.21580685675144196,0.0,0.0
0.0,7,0.0215770173817873,1.942298412322998,0.21580685675144196,0.0,0.0
0.0,8,0.14934341609477997,3.2323336601257324,0.4725767970085144,0.0,0.0
0.0,9,0.14934341609477997,3.2323336601257324,0.4725767970085144,0.0,0.0
0.0,10,0.14934341609477997,3.2323336601257324,0.4725767970085144,0.0,0.0
0.0,11,0.14934341609477997,3.2323336601257324,0.4725767970085144,0.0,0.0
0.0,12,0.14934341609477997,3.2323336601257324,0.4725767970085144,0.0,0.0
0.0,13,0.14934341609477997,3.2323336601257324,0.4725767970085144,0.0,0.0
0.0,14,0.14934341609477997,3.2323336601257324,0.4725767970085144,0.0,0.0
0.0,15,0.14934341609477997,3.2323336601257324,0.4725767970085144,0.0,0.0
0.0,16,-0.7039638757705688,3.116638660430908,-0.392300009727478,0.0,0.0
0.0,17,-0.7039638757705688,3.116638660430908,-0.392300009727478,0.0,0.0
0.0,18,-0.7039638757705688,3.116638660430908,-0.392300009727478,0.0,0.0
0.0,19,-0.7039638757705688,3.116638660430908,-0.392300009727478,0.0,0.0
0.0,20,-0.7039638757705688,3.116638660430908,-0.392300009727478,0.0,0.0
0.0,21,-0.7039638757705688,3.116638660430908,-0.392300009727478,0.0,0.0
0.0,22,-0.7039638757705688,3.116638660430908,-0.392300009727478,0.0,0.0
0.0,23,-0.7039638757705688,3.116638660430908,-0.392300009727478,0.0,0.0
0.0,24,0.32139626145362854,2.6138603687286377,0.5827822685241699,0.0,0.0
0.0,25,0.32139626145362854,2.6138603687286377,0.5827822685241699,0.0,0.0
0.0,26,0.32139626145362854,2.6138603687286377,0.5827822685241699,0.0,0.0
0.0,27,0.32139626145362854,2.6138603687286377,0.5827822685241699,0.0,0.0
0.0,28,0.32139626145362854,2.6138603687286377,0.5827822685241699,0.0,0.0
0.0,29,0.32139626145362854,2.6138603687286377,0.5827822685241699,0.0,0.0
0.0,30,0.32139694690704346,2.6138603687286377,0.5827829837799072,7.725644763922901e-07,4.76837158203125e-07
0.0,31,0.32139694690704346,2.6138603687286377,0.5827829837799072,7.725644763922901e-07,4.76837158203125e-07
0.0,32,-0.6249056458473206,2.2082231044769287,-0.4040833115577698,0.0,0.0
0.0,33,-0.6249056458473206,2.2082231044769287,-0.4040833115577698,0.0,0.0
0.0,34,-0.6249056458473206,2.2082231044769287,-0.4040833115577698,0.0,0.0
0.0,35,-0.6249056458473206,2.2082231044769287,-0.4040833115577698,0.0,0.0
0.0,36,-0.6249056458473206,2.2082231044769287,-0.4040833115577698,0.0,0.0
0.0,37,-0.6249056458473206,2.2082231044769287,-0.4040833115577698,0.0,0.0
0.0,38,-0.6249056458473206,2.2082231044769287,-0.4040833115577698,0.0,0.0
0.0,39,-0.6249056458473206,2.2082231044769287,-0.4040833115577698,0.0,0.0
0.0,40,0.32398703694343567,1.983441948890686,0.5223312377929688,0.0,0.0
0.0,41,0.32398703694343567,1.983441948890686,0.5223312377929688,0.0,0.0
0.0,42,0.32398703694343567,1.983441948890686,0.5223312377929688,0.0,0.0
0.0,43,0.32398703694343567,1.983441948890686,0.5223312377929688,0.0,0.0
0.0,44,0.32398703694343567,1.983441948890686,0.5223312377929688,0.0,0.0
0.0,45,0.32398703694343567,1.983441948890686,0.5223312377929688,0.0,0.0
0.0,46,0.32398703694343567,1.983441948890686,0.5223312377929688,0.0,0.0
0.0,47,0.32398703694343567,1.983441948890686,0.5223312377929688,0.0,0.0
0.0,48,0.6825370192527771,2.6041600704193115,0.9429529905319214,0.0,0.0
0.0,49,0.6825370192527771,2.6041600704193115,0.9429529905319214,0.0,0.0
0.0,50,0.6825370192527771,2.6041600704193115,0.9429529905319214,0.0,0.0
0.0,51,0.6825370192527771,2.6041600704193115,0.9429529905319214,0.0,0.0
